Tipo de depósito;Posição no depósito;Produto;Descrição breve do produto;UM básica;Qtd.disponível UMB;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA05;5M-02-02C;402539;RELE CONTATOR BF4 4NAF 125VDC 10A;UN;1;L2;Utilização livre depósito INVT;1.750,44;1.750,44;;;0,00000000000000;
GA05;5M-02-02C;402858;RELE SUBTENSAO 125VCC 2NAF 10A;UN;2;L2;Utilização livre depósito INVT;561,90;1.123,80;;;0,00000000000000;
GA05;5M-02-02C;402864;RELE AUXILIAR 110-125VCC 1NA+4REVER;UN;1;L2;Utilização livre depósito INVT;327,92;327,92;;;0,00000000000000;
GA05;5M-02-02C;403759;SOBRESSAL DISJUNTOR 145KV RELE AUX 125VC;UN;12;L2;Utilização livre depósito INVT;1.984,34;23.812,08;;;0,00000000000000;
GA05;5M-02-02C;403760;RELE AUXILIAR RF-4XR;UN;6;L2;Utilização livre depósito INVT;730,33;4.381,98;;;0,00000000000000;
GA05;5M-02-02C;403850;RELE MINIMA TENSAO INSTANT 3F 2NA+NF;UN;1;L2;Utilização livre depósito INVT;1.321,99;1.321,99;;;0,00000000000000;
GA05;5M-02-02C;403866;RELE MINIMA 1F 40-250V;UN;1;L2;Utilização livre depósito INVT;876,87;876,87;;;0,00000000000000;
GA05;5M-02-02D;401114;HIGROSTATO CONTROL TEMP P/CUBICULO 15KV;UN;1;L2;Utilização livre depósito INVT;651,01;651,01;;;0,00000000000000;
GA05;5M-02-02D;402281;MINI DISJUNTOR 3P 6A 230/400VCA C;UN;1;L2;Utilização livre depósito INVT;424,80;424,80;;;0,00000000000000;
GA05;5M-02-02D;805466;RESISTOR AQUECIMENTO P/CUBICULO 15KV;UN;2;F3;Utilização livre depósito CUST;125,06;250,12;;;0,00000000000000;
GA05;5M-02-02E;401012;RELE TEMPO P/CUBICULO 15KV;UN;1;L2;Utilização livre depósito INVT;455,50;455,50;;;0,00000000000000;
GA05;5M-02-02E;401583;LAMPADA SINALIZACAO P/CUBICULO 15KV;UN;2;L2;Utilização livre depósito INVT;37,60;75,20;;;0,00000000000000;
GA05;5M-02-02E;402857;RELE INTERFACE MODULAR 220VCA 30,31;UN;1;L2;Utilização livre depósito INVT;177,21;177,21;;;0,00000000000000;
GA05;5M-02-02E;403746;RELE INTERFACE MODULAR 10A 1NAF 220VCA;UN;1;L2;Utilização livre depósito INVT;1.893,72;1.893,72;;;0,00000000000000;
GA05;5M-02-02E;403757;MANGUEIRA RADIADOR AGUA VALVULA TERMO;UN;1;L2;Utilização livre depósito INVT;79,52;79,52;;;0,00000000000000;
GA05;5M-02-02E;403758;RELE DE SUBTENSAO P/CUBICULO 15KV;UN;1;L2;Utilização livre depósito INVT;417,94;417,94;;;0,00000000000000;
GA05;5M-02-02E;403937;TERMOSTATO P/CUBICULOS 15KV;UN;2;L2;Utilização livre depósito INVT;140,53;281,06;;;0,00000000000000;
GA05;5M-02-03A;110261;DISJUNTOR 1F 10A 5SX21107 230/400V;UN;6;F3;Utilização livre depósito CUST;95,32;571,92;;;0,00000000000000;
GA05;5M-02-03A;401054;CONTATO AUXIL S2C-H11L MINIDISJUNTOR ABB;UN;13;L2;Utilização livre depósito INVT;730,33;9.494,29;;;0,00000000000000;
GA05;5M-02-03A;401488;CONTATO AUXILIAR 5A 100KA 240V IP20;UN;40;L2;Utilização livre depósito INVT;61,58;2.463,20;;;0,00000000000000;
GA05;5M-02-03A;402418;CONTATO AUXILIAR DO MINIDISJUNTOR 1NAF;UN;20;L2;Utilização livre depósito INVT;91,71;1.834,20;;;0,00000000000000;
GA05;5M-02-03A;805218;CONTATO AUXILIAR DO MINIDISJUNTOR 1NAF;UN;18;F3;Utilização livre depósito CUST;91,71;1.650,78;;;0,00000000000000;
GA05;5M-02-03B;110383;SINALEIRO LED AM 220V 22MM;UN;5;F3;Utilização livre depósito CUST;59,64;298,20;;;0,00000000000000;
GA05;5M-02-03B;110441;SINALEIRO VM 125VCC 22,5MM;UN;1;L2;Utilização livre depósito INVT;37,17;37,17;;;0,00000000000000;
GA05;5M-02-03B;403065;LEDS SINALIZACAO;UN;4;L2;Utilização livre depósito INVT;865,61;3.462,44;;;0,00000000000000;
GA05;5M-02-03B;403624;SINALEIRO VERDE 125VCC;UN;1;L2;Utilização livre depósito INVT;26,62;26,62;;;0,00000000000000;
GA05;5M-02-03B;403734;MOTOR- TERMOSTATO;UN;1;L2;Utilização livre depósito INVT;198,79;198,79;;;0,00000000000000;
GA05;5M-02-03B;403787;SINALEIRO AM BLOCO LAMP 125VCC 22,5MM;UN;1;L2;Utilização livre depósito INVT;26,62;26,62;;;0,00000000000000;
GA05;5M-02-03B;403810;SINALEIRO AMARELO 125VCC 22,5MM;UN;3;L2;Utilização livre depósito INVT;1.018,08;3.054,24;;;0,00000000000000;
GA05;5M-02-03B;403815;SINALEIRO C/LED 125VCC VD 22MM;UN;2;L2;Utilização livre depósito INVT;1.508,54;3.017,08;;;0,00000000000000;
GA05;5M-02-03B;801144;SINALEIRO VM 125VCC;UN;1;F3;Utilização livre depósito CUST;26,62;26,62;;;0,00000000000000;
GA05;5M-02-03C;110233;SINALEIRO LED VM 12V 22MM;UN;5;F3;Utilização livre depósito CUST;59,64;298,20;;;0,00000000000000;
GA05;5M-02-03C;110239;SINALEIRO LED VD 12V 22MM;UN;5;F3;Utilização livre depósito CUST;59,64;298,20;;;0,00000000000000;
GA05;5M-02-03C;110345;SINALEIRO LED AM 12V 22MM;UN;5;F3;Utilização livre depósito CUST;59,64;298,20;;;0,00000000000000;
GA05;5M-02-03C;401960;TRAFO CRTE 400-5A 0,6C;UN;1;L2;Utilização livre depósito INVT;3.602,07;3.602,07;;;0,00000000000000;
GA05;5M-02-03C;403690;ALTERNADOR REGUL MOTOR DIES GER 380/220V;UN;1;L2;Utilização livre depósito INVT;993,96;993,96;;;0,00000000000000;
GA05;5M-02-03C;403745;SINALEIRO C/LED 125VCC VM 22MM;UN;2;L2;Utilização livre depósito INVT;1.508,54;3.017,08;;;0,00000000000000;
GA05;5M-02-03C;403753;MODULO ACION MOTOR 110-130V P/NSX 630A;UN;1;L2;Utilização livre depósito INVT;2.407,22;2.407,22;;;0,00000000000000;
GA05;5M-02-03C;403932;TRANSDUTOR TENSAO 150V 4-20MA 125VCC;UN;1;L2;Utilização livre depósito INVT;723,59;723,59;;;0,00000000000000;
GA05;5M-02-03C;403941;RESISTOR AQUEC 150W 220VCA;UN;1;L2;Utilização livre depósito INVT;124,29;124,29;;;0,00000000000000;
GA05;5M-02-03D;402661;CHAVE AFERICAO KEY-S 050.;UN;1;L2;Utilização livre depósito INVT;0,01;0,01;;;0,00000000000000;
GA05;5M-02-03D;403748;RESISTOR AQUEC 150W 110/220V;UN;1;L2;Utilização livre depósito INVT;83,28;83,28;;;0,00000000000000;
GA05;5M-02-03D;403922;RESISTENCIA AQUECIMENTO 380/220V;UN;1;L2;Utilização livre depósito INVT;496,98;496,98;;;0,00000000000000;
GA05;5M-02-03D;805467;CHAVE ELETRICA SELETORA ROTATIVA 3P 12A;UN;14;F3;Utilização livre depósito CUST;51,22;717,08;;;0,00000000000000;
GA05;5M-02-03E;400429;BLOCO TESTE P991;UN;1;L2;Utilização livre depósito INVT;730,33;730,33;;;0,00000000000000;
GA05;5M-02-03E;403680;BLOCO AUX 1NA+1NF 5SX9100;UN;42;L2;Utilização livre depósito INVT;1.042,06;43.766,52;;;0,00000000000000;
GA05;5M-02-03E;403762;RESISTENCIA AQUECIMENTO 150W 220V;UN;16;L2;Utilização livre depósito INVT;301,77;4.828,32;;;0,00000000000000;
GA05;5M-02-03E;403835;FILTRO BLINDADO OLEO LUBRIFICANTE;UN;6;L2;Utilização livre depósito INVT;119,27;715,62;;;0,00000000000000;
GA05;5M-02-03F;400391;BLOCO TESTE 14 CONT TENSAO/TENSAO P991;UN;7;L2;Utilização livre depósito INVT;2.186,06;15.302,42;;;0,00000000000000;
GA05;5M-02-03F;400698;BLOCO TESTE P991 89 89 89 22 22 11 11;UN;3;L2;Utilização livre depósito INVT;730,33;2.190,99;;;0,00000000000000;
GA05;5M-02-03F;401458;BLOCO TESTE P991 89 89 89 89 22 22 11;UN;2;L2;Utilização livre depósito INVT;730,33;1.460,66;;;0,00000000000000;
GA05;5M-02-04A;400926;MINI DISJUNTOR TERM 2P 16A 220/600VCA;UN;13;L2;Utilização livre depósito INVT;68,75;893,75;;;0,00000000000000;
GA05;5M-02-04A;401112;MINI DISJUNTOR 2P 25A 125VCC/8KA;UN;1;L2;Utilização livre depósito INVT;372,40;372,40;;;0,00000000000000;
GA05;5M-02-04A;401225;MINIDISJUNTOR TERMOMAG P/SECC 145KV S/LT;UN;1;L2;Utilização livre depósito INVT;3.510,48;3.510,48;;;0,00000000000000;
GA05;5M-02-04A;401534;MINI DISJUNTOR 1P 32A 230/127VCA C;UN;1;L2;Utilização livre depósito INVT;744,26;744,26;;;0,00000000000000;
GA05;5M-02-04A;402379;MINI DISJUNTOR 2P 20A 125VCC/8KA;UN;1;L2;Utilização livre depósito INVT;372,40;372,40;;;0,00000000000000;
GA05;5M-02-04B;110086;DISJUNTOR 1P 10A 230/400VCA CURVA C;UN;2;F3;Utilização livre depósito CUST;28,92;57,84;;;0,00000000000000;
GA05;5M-02-04B;110258;DISJUNTOR 2P 10A 400VCA CURVA C;UN;6;L2;Utilização livre depósito INVT;48,71;292,26;;;0,00000000000000;
GA05;5M-02-04B;110494;DISJUNTOR 1P 16A 230/400VCA CURVA C;UN;3;F3;Utilização livre depósito CUST;30,16;90,48;;;0,00000000000000;
GA05;5M-02-04B;400939;MINI DISJUNTOR 2P 10A 380/220VCA 12KA;UN;2;L2;Utilização livre depósito INVT;138,44;276,88;;;0,00000000000000;
GA05;5M-02-04B;401109;MINI DISJUNTOR 2P 6A 125VCC/8KA;UN;1;L2;Utilização livre depósito INVT;372,40;372,40;;;0,00000000000000;
GA05;5M-02-04B;401207;MINIDISJUNTOR TERMOMAG P/DISJ 145KV;UN;2;L2;Utilização livre depósito INVT;10.750,88;21.501,76;;;0,00000000000000;
GA05;5M-02-04B;401348;MINI DISJUNTOR 1P 10A 230/127VCA C;UN;1;L2;Utilização livre depósito INVT;744,26;744,26;;;0,00000000000000;
GA05;5M-02-04B;401565;MINI DISJUNTOR 2P 10A 125VCC/8KA;UN;1;L2;Utilização livre depósito INVT;372,40;372,40;;;0,00000000000000;
GA05;5M-02-04B;401567;MINI DISJUNTOR 3P 25A 230/400VCA C;UN;1;L2;Utilização livre depósito INVT;744,26;744,26;;;0,00000000000000;
GA05;5M-02-04B;402430;MINI DISJUNTOR 3P 50A 230/400VCA C;UN;1;L2;Utilização livre depósito INVT;744,26;744,26;;;0,00000000000000;
GA05;5M-02-04B;407046;CONTACTOR AUXILIAR 2NA/2NF 220V;PEÇ;2;L2;Utilização livre depósito INVT;9.589,68;19.179,36;;;0,00000000000000;
GA05;5M-02-04C;401367;TERMOSTATO CON TEMP P/GRUPO MOT DIES GER;UN;1;L2;Utilização livre depósito INVT;795,17;795,17;;;0,00000000000000;
GA05;5M-02-04C;402130;HIGROSTATO - SOBRESSALENTE;UN;2;L2;Utilização livre depósito INVT;135,04;270,08;;;0,00000000000000;
GA05;5M-02-04C;402889;TERMOSTATO COMPACTO TIPO KTO 011;UN;22;L2;Utilização livre depósito INVT;36,02;792,44;;;0,00000000000000;
GA05;5M-02-04C;403920;TERMOSTATO 0-60G 230VAC;UN;1;L2;Utilização livre depósito INVT;110,87;110,87;;;0,00000000000000;
GA05;5M-02-04C;403936;TERMOSTATO P/ DISJ DO QSACA/CC 250VCA;UN;6;L2;Utilização livre depósito INVT;361,95;2.171,70;;;0,00000000000000;
GA05;5M-02-04C;403969;TERMOSTATO PARA CALEFATOR 0-60GC 1NF;UN;1;L2;Utilização livre depósito INVT;191,83;191,83;;;0,00000000000000;
GA05;5M-02-04D;401720;PENTE TESTE PARA BLOCO TESTE 6422120G4;UN;1;L2;Utilização livre depósito INVT;2.219,81;2.219,81;;;0,00000000000000;
GA05;5M-02-04D;402544;RELE AUXILIAR 125VCC 20A RK223067AP ABB;UN;4;L2;Utilização livre depósito INVT;2.307,61;9.230,44;;;0,00000000000000;
GA05;5M-02-04D;403953;RELE RAP 14.9.125.0000NDIG 125VDC FINDER;UN;9;L2;Utilização livre depósito INVT;64,36;579,24;;;0,00000000000000;
GA05;5M-02-04D;404577;PENTE DE TESTES P/ PAINEIS E SPCS;UN;1;L2;Utilização livre depósito INVT;2.835,23;2.835,23;;;0,00000000000000;
GA05;5M-02-04E;401745;MINI DISJUNTOR TERM 2P 16A 125/600VCA;UN;13;L2;Utilização livre depósito INVT;63,00;819,00;;;0,00000000000000;
GA05;5M-02-04E;402008;MINI DISJUNTOR TERM 1P 16A 220/600VCA;UN;21;L2;Utilização livre depósito INVT;22,70;476,70;;;0,00000000000000;
GA05;5M-02-04E;402270;MINI DISJUNTOR TERMOM 3P 10A 380V 15KA;UN;11;L2;Utilização livre depósito INVT;96,05;1.056,55;;;0,00000000000000;
GA05;5M-02-04F;110476;CONVERSOR ELETRO OPT RT412 REASON;UN;2;F3;Utilização livre depósito CUST;1.992,38;3.984,76;;;0,00000000000000;
GA05;5M-02-04F;400403;BLOCO TESTE 10P COR 2P RK926315;UN;1;L2;Utilização livre depósito INVT;1.933,47;1.933,47;;;0,00000000000000;
GA05;5M-02-04F;401222;MINIDISJUNTOR TERMOMAG P/QD SERV AUX CA;UN;9;L2;Utilização livre depósito INVT;1.225,50;11.029,50;;;0,00000000000000;
GA05;5M-02-04F;403664;CABO OPTICO 62,5/125 MICRONS MULTIMODO;UN;1;L2;Utilização livre depósito INVT;73,03;73,03;;;0,00000000000000;
GA05;5M-02-05A;401862;MOTOR DISJUNTOR P/GRUPO MOTOR DIES GER;UN;1;L2;Utilização livre depósito INVT;1.987,92;1.987,92;;;0,00000000000000;
GA05;5M-02-05B;110140;DISJUNTOR MOT MPW253DO25 1,62, 5A;UN;2;F3;Utilização livre depósito CUST;0,94;1,88;;;0,00000000000000;
GA05;5M-02-05B;401924;MINI DISJUNTOR 2P 6A;UN;2;L2;Utilização livre depósito INVT;77,70;155,40;;;0,00000000000000;
GA05;5M-02-05B;402270;MINI DISJUNTOR TERMOM 3P 10A 380V 15KA;UN;2;L2;Utilização livre depósito INVT;96,05;192,10;;;0,00000000000000;
GA05;5M-02-05B;403132;MINIDISJUNTOR 1P 10A;UN;2;L2;Utilização livre depósito INVT;44,40;88,80;;;0,00000000000000;
GA05;5M-02-05B;406423;DISJUNTOR MONOPOLAR 16A C;UN;2;L2;Utilização livre depósito INVT;34,24;68,48;;;0,00000000000000;
GA05;5M-02-05B;409007;BLOCO CONTATO AZ ACBS-11;UN;2;L2;Utilização livre depósito INVT;31,08;62,16;;;0,00000000000000;
GA05;5M-02-05B;409008;BLOCO CONTATO MDWH BC1-1;UN;2;L2;Utilização livre depósito INVT;44,40;88,80;;;0,00000000000000;
GA05;5M-02-05B;409013;DISJUNTOR MOTOR P/ TRAFO DE FORÇA;UN;1;L2;Utilização livre depósito INVT;166,50;166,50;;;0,00000000000000;
GA05;5M-02-05B;409016;MINICONTADOR AZ 10A;UN;2;L2;Utilização livre depósito INVT;77,70;155,40;;;0,00000000000000;
GA05;5M-02-05B;409017;RELE SUB/SOBRETENSAO 15-500VCA/CC;UN;2;L2;Utilização livre depósito INVT;888,00;1.776,00;;;0,00000000000000;
GA05;5M-02-05B;409018;RELE SUB/SOBRETENSAO 304-576VCA;UN;1;L2;Utilização livre depósito INVT;832,50;832,50;;;0,00000000000000;
GA05;5M-02-05C;403692;BORNE SEPARACAO 630V 16A;UN;1;L2;Utilização livre depósito INVT;11,17;11,17;;;0,00000000000000;
GA05;5M-02-05C;409015;MINICONTADOR AZ 9A;UN;2;L2;Utilização livre depósito INVT;77,70;155,40;;;0,00000000000000;
GA05;5M-02-05C;409019;RESISTOR POT 100W 6,45 KOHM;UN;6;L2;Utilização livre depósito INVT;832,50;4.995,00;;;0,00000000000000;
GA05;5M-02-05C;805468;MOTORIZACAO DISJUNTOR 110/125VCC;UN;1;F3;Utilização livre depósito CUST;1.186,89;1.186,89;;;0,00000000000000;
GA05;5M-02-05E;402574;RELE AUXILIAR 125VCC 4NA RK216063AP/ABB;UN;2;L2;Utilização livre depósito INVT;1.842,39;3.684,78;;;0,00000000000000;
GA05;5M-02-06A;403631;SOBRESSALENTE DISJ 145KV RESIS AQUEC;UN;2;L2;Utilização livre depósito INVT;609,89;1.219,78;;;0,00000000000000;
GA05;5M-02-06A;403632;SOBRESSALENTE DISJ 145KV RESISTOR AQUEC;UN;1;L2;Utilização livre depósito INVT;302,23;302,23;;;0,00000000000000;
GA05;5M-02-06A;403776;SOBRESSAL DISJUNTOR 145KV TERMOSTATO;UN;2;L2;Utilização livre depósito INVT;434,62;869,24;;;0,00000000000000;
GA05;5M-02-06A;403805;SOBRESSALENTE CUBIC 15KV RELE AUX;UN;3;L2;Utilização livre depósito INVT;289,57;868,71;;;0,00000000000000;
GA05;5M-02-06A;805464;SOBRESSALENTE CUBIC 15KV BOB ABERT DISJ;UN;3;F3;Utilização livre depósito CUST;443,01;1.329,03;;;0,00000000000000;
GA05;5M-02-06B;403766;SOBRESSALENTE CUBIC 15KV PARA-R ZNO 12KV;UN;3;L2;Utilização livre depósito INVT;1.845,83;5.537,49;;;0,00000000000000;
GA05;5M-02-06B;403798;SOBRESSALENTE 15KV SINALEIRO VERMELHO;UN;12;L2;Utilização livre depósito INVT;34,06;408,72;;;0,00000000000000;
GA05;5M-02-06B;403799;SOBRESSALENTE DISJ 145KV DENSIMETRO;UN;3;L2;Utilização livre depósito INVT;2.231,74;6.695,22;;;0,00000000000000;
GA05;5M-02-06C;403608;SOBRESSALENTE DISJ 145KV TERMOSTATO;UN;1;L2;Utilização livre depósito INVT;589,55;589,55;;;0,00000000000000;
GA05;5M-02-06C;403619;SOBRESSALENTE MINIDISJ BIPOLAR S202-C10;UN;8;L2;Utilização livre depósito INVT;931,88;7.455,04;;;0,00000000000000;
GA05;5M-02-06C;403764;SOBRESSALENTE DISJ MINIDISJ MONOP;UN;1;L2;Utilização livre depósito INVT;572,84;572,84;;;0,00000000000000;
GA05;5M-02-06C;403806;SOBRESSALENTE DISJ MINIDISJ BIPOLAR;UN;3;L2;Utilização livre depósito INVT;991,77;2.975,31;;;0,00000000000000;
GA05;5M-02-06C;403811;SOBRESSALENTE MINIDISJ MONOP S201-K4;UN;4;L2;Utilização livre depósito INVT;1.084,81;4.339,24;;;0,00000000000000;
GA05;5M-02-06C;403898;SOBRESSALENTE DISJ 145KV KIT SF6;UN;1;L2;Utilização livre depósito INVT;3.458,01;3.458,01;;;0,00000000000000;
GA05;5M-02-06C;403930;SOBRESSALENTE CUBIC 15KV BOBINA FECHAM;UN;3;L2;Utilização livre depósito INVT;661,59;1.984,77;;;0,00000000000000;
GA05;5M-02-06C;403949;SOBRESSALENTE DISJ 145KV BOBINA FECHAM;UN;2;L2;Utilização livre depósito INVT;1.598,27;3.196,54;;;0,00000000000000;
GA05;5M-02-06C;403986;SOBRESSAL DISJUNTOR 145KV BOBINA FECHAM;UN;1;L2;Utilização livre depósito INVT;1.229,45;1.229,45;;;0,00000000000000;
GA05;5M-02-06D;405424;CARGA SILICA-GEL;UN;64;L2;Utilização livre depósito INVT;88,80;5.683,20;;;0,00000000000000;
GA05;PATIO INTERNO;400258;TRAFO CRTE 72,5KV 2000-5A 2X0,3C50;UN;19;L2;Utilização livre depósito INVT;12.553,07;238.508,33;;;0,00000000000000;
GA05;SALA  FRIA;400175;PAINEL QUADRO PROT CONT- QPC-4LT2;UN;1;L2;Utilização livre depósito INVT;76.441,11;76.441,11;;;0,00000000000000;
GA05;SALA  FRIA;400868;PAINEL QUADRO PROT CONT- QPC1-4TR1;UN;1;L2;Utilização livre depósito INVT;76.411,11;76.411,11;;;0,00000000000000;
GA05;SALA  FRIA;401204;PAINEL QUADRO PROT CONT- QPC-4LT5;UN;1;L2;Utilização livre depósito INVT;76.441,11;76.441,11;;;0,00000000000000;
GA05;SALA  FRIA;401766;PAINEL QUADRO PROT CONT- QPC-4LT3;UN;1;L2;Utilização livre depósito INVT;76.441,11;76.441,11;;;0,00000000000000;
GA05;SALA  FRIA;402349;PAINEL QUADRO PROT CONT- QPC-4LT1;UN;1;L2;Utilização livre depósito INVT;76.441,11;76.441,11;;;0,00000000000000;
GA05;SALA  FRIA;402523;PAINEL COMPOSTO 2 7SJ6475-5EB92-1FE4+L0S;UN;1;L2;Utilização livre depósito INVT;56.914,24;56.914,24;;;0,00000000000000;
GA05;SALA  FRIA;402838;PAINEL COMPOSTO 1 7SJ6475-5EB92-1FE4+L0S;UN;1;L2;Utilização livre depósito INVT;61.648,10;61.648,10;;;0,00000000000000;
GA06;LONADO;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;UN;26;F3;Utilização livre depósito CUST;1.083,53;28.171,78;;;0,00000000000000;
GA06;LONADO;400304;CUBICULO 15KV SERV AUX TSA1/TSA2 400A EX;UN;1;L2;Utilização livre depósito INVT;54.365,00;54.365,00;RCAVALCANTE;05/08/2024;1;UN
GA06;LONADO;400427;CAPACITOR 1F 350KVAR 8,66KV AUTOM;UN;64;L2;Utilização livre depósito INVT;4.016,33;257.045,12;;;0,00000000000000;
GA06;LONADO;401076;CUBICULO EXT 15KV 110KV 20kA 700A 1600A;UN;2;L2;Utilização livre depósito INVT;298.550,99;597.101,98;;;0,00000000000000;
GA06;LONADO;401304;PARA-RAIO POLIM EST ZNO 120KV 10KA;UN;6;L2;Utilização livre depósito INVT;12.846,96;77.081,76;;;0,00000000000000;
GA06;LONADO;401898;DISJUNTOR 3P 72,5KV, 2000A, 31,5KA, GAS;UN;3;L2;Utilização livre depósito INVT;61.331,70;183.995,10;;;0,00000000000000;
GA06;LONADO;402623;CONJUNTO CUBICULOS 15KV;CJ;1;L2;Utilização livre depósito INVT;881.158,03;881.158,03;;;0,00000000000000;
GA06;LONADO;403103;BUCHA CONDENSIVA POLIMERICA 138KV 1250A;UN;1;L2;Utilização livre depósito INVT;234.188,21;234.188,21;;;0,00000000000000;
GA06;LONADO;403797;BANCO DE CAPACITOR 3F 15KV 3,6MVAR FIXO;UN;7;L2;Utilização livre depósito INVT;160.365,16;1.122.556,12;;;0,00000000000000;
GA06;LONADO;405258;SOBRESS. PORTA-FUSIVEL C/ ELO DO BANCO;UN;10;L2;Utilização livre depósito INVT;244,68;2.446,80;;;0,00000000000000;
GA06;LONADO;405261;CAPACITOR 1F 350KVAR 8,66KV MANUAL;UN;8;L2;Utilização livre depósito INVT;5.143,46;41.147,68;;;0,00000000000000;
GA06;LONADO;409009;BUCHA CONDENSIVA 650 KV 1.600A POLIMER;UN;1;L2;Utilização livre depósito INVT;50.172,00;50.172,00;;;0,00000000000000;
GA06;LONADO;409797;REATOR P/ BANCO CAP. 15KV 4,2MVAR 400A;UN;9;L2;Utilização livre depósito INVT;3.669,91;33.029,19;;;0,00000000000000;
GA06;LONADO;409798;CAIXA DE COMANDO ELN MOD 4,2 MVAR;UN;2;L2;Utilização livre depósito INVT;5.715,40;11.430,80;;;0,00000000000000;
GA06;LONADO;409799;MAT P/MONT BANCO CAPACITOR 15KV 4,2MVAR;UN;1;L2;Utilização livre depósito INVT;38.849,29;38.849,29;;;0,00000000000000;
GA06;LONADO;804736;ESCADAS SINGELA ATE 4,0M, 12 DEGRAUS;UN;8;F3;Utilização livre depósito CUST;469,32;3.754,56;;;0,00000000000000;
PA01;PATIO01;400256;TRAFO DE FORCA 26,6MVA 3F 72,5-15KV;UN;1;L2;Utilização livre depósito INVT;956.959,00;956.959,00;;;0,00000000000000;
PA01;PATIO01;400282;TRAFO DE FORCA 15MVA 3F 69-13,8KV;UN;1;L2;Utilização livre depósito INVT;180.566,58;180.566,58;;;0,00000000000000;
PA01;PATIO01;400442;CABO  MULT 2X16+1X16MM² XLPE 0,6/1 KV;M;4.668;L2;Utilização livre depósito INVT;4,66;21.752,88;;;0,00000000000000;
PA01;PATIO01;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;M;5.752;L2;Utilização livre depósito INVT;6,97;40.091,44;;;0,00000000000000;
PA01;PATIO01;400459;CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT;M;1.788;L2;Utilização livre depósito INVT;4,92;8.796,96;;;0,00000000000000;
PA01;PATIO01;400460;CABO ELET NU CA AL 2/0AWG 67,40MM2 ASTER;KG;5.965;L2;Utilização livre depósito INVT;27,37;163.262,05;;;0,00000000000000;
PA01;PATIO01;400474;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;M;5.737;L2;Utilização livre depósito INVT;27,92;160.177,04;;;0,00000000000000;
PA01;PATIO01;400481;CABO  MULT 3X16+1X16MM² XLPE 0,6/1 KV;M;1.629;L2;Utilização livre depósito INVT;6,33;10.311,57;;;0,00000000000000;
PA01;PATIO01;400487;CABO  MULT 3X120+1X120MM² XLPE 0,6/1 KV;M;5.091;L2;Utilização livre depósito INVT;54,84;279.190,44;;;0,00000000000000;
PA01;PATIO01;400603;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;KG;5.210,500;L2;Utilização livre depósito INVT;28,62;149.124,51;;;0,00000000000000;
PA01;PATIO01;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;M;38.742;L2;Utilização livre depósito INVT;17,94;695.031,48;;;0,00000000000000;
PA01;PATIO01;400821;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;M;2.075;L2;Utilização livre depósito INVT;13,16;27.307,00;;;0,00000000000000;
PA01;PATIO01;400908;MAO FRANCESA BECO AC 1970MM 45X45X45MM;UN;1.750;L2;Utilização livre depósito INVT;88,98;155.715,00;;;0,00000000000000;
PA01;PATIO01;401396;CABO  MULT 3X25+1X25 MM² XLPE 0,6/1 KV;M;4.650;L2;Utilização livre depósito INVT;10,15;47.197,50;;;0,00000000000000;
PA01;PATIO01;401791;CABO AL CONCENTRICO 1F 1X10+10MM2;M;87.058;L2;Utilização livre depósito INVT;4,44;386.537,52;;;0,00000000000000;
PA01;PATIO01;402044;TRAFO DE FORCA 40MVA 3F 145-15KV;UN;4;L2;Utilização livre depósito INVT;1.567.870,00;6.271.480,00;;;0,00000000000000;
PA01;PATIO01;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;M;20.759;L2;Utilização livre depósito INVT;47,09;977.541,31;;;0,00000000000000;
PA01;PATIO01;402397;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;KG;28.086;L2;Utilização livre depósito INVT;28,96;813.370,56;;;0,00000000000000;
PA01;PATIO01;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;M;14.893;L2;Utilização livre depósito INVT;74,34;1.107.145,62;;;0,00000000000000;
PA01;PATIO01;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;M;39.700;L2;Utilização livre depósito INVT;5,91;234.627,00;;;0,00000000000000;
PA01;PATIO01;404170;"CONJ MEDICAO 15KV; 70:1; 200-5A; USO EXT";UN;1;L2;Utilização livre depósito INVT;35.108,55;35.108,55;;;0,00000000000000;
PA01;PATIO01;406694;TRAFO DE FORCA 40MVA 3F 69-13,8KV;UN;1;L2;Utilização livre depósito INVT;250.000,00;250.000,00;;;0,00000000000000;
PA01;PATIO01;407336;CABO ELETR 15KV AL PROT XLPE 70MM2 1F MT;M;7.371;L2;Utilização livre depósito INVT;7,72;56.904,12;;;0,00000000000000;
