Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CONECTOR PARAL AL 1/0-4/0AWG ET-ELB;UN;01/02/2026;253;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;01/03/2026;253;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;01/04/2026;253;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;01/05/2026;253;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;01/06/2026;253;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800362;PARA-RAIO DISTRIB POL 12KV 10KA S/CENT;UN;01/07/2026;337,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800362;PARA-RAIO DISTRIB POL 12KV 10KA S/CENT;UN;01/08/2026;337,5;8;31/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800362;PARA-RAIO DISTRIB POL 12KV 10KA S/CENT;UN;01/09/2026;337,5;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800362;PARA-RAIO DISTRIB POL 12KV 10KA S/CENT;UN;01/10/2026;337,5;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;SUPORTE TRANSF POSTE DUP T AC 210X115MM;UN;01/07/2026;379,5;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;UN;01/08/2026;379,5;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;UN;01/09/2026;379,5;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800362;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;UN;01/10/2026;379,5;10;40/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;OLHAL PARAFUSO AC 16MM 5000DAN;UN;01/01/2026;30;1;jan/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;OLHAL PARAFUSO AC 16MM 5000DAN;UN;01/02/2026;30;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;OLHAL PARAFUSO AC 16MM 5000DAN;UN;01/03/2026;30;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;OLHAL PARAFUSO AC 16MM 5000DAN;UN;01/04/2026;30;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;OLHAL PARAFUSO AC 16MM 5000DAN;UN;01/05/2026;30;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;UN;01/06/2026;30;6;23/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;SUPORTE TRANSF POSTE CIRC AC 230MM;UN;01/07/2026;45;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;CHAVE SEC 1P 15KV 630A CONEXÃO TER CUNHA;UN;01/08/2026;45;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;CHAVE SEC 1P 15KV 630A CONEXÃO TER CUNHA;UN;01/09/2026;45;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800364;ELO FUSIVEL H 1A 500MM;UN;01/10/2026;45;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800369;TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM;UN;01/01/2026;1;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800369;"TRAFO CRTE 15KV; 5-5A; 0,3C12,5 BARRA";UN;01/02/2026;1;2;jun/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;CONECTOR PARAL AL 10AWG-1/0AWG;UN;01/01/2026;16;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;LACO PREF ROLD CA 336,4 MCM LARANJA;UN;01/02/2026;16;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/03/2026;16;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/04/2026;16;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/05/2026;16;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;01/06/2026;16;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;POSTE CONCRETO TRON CON 11M 300KGF;UN;01/07/2026;24;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;01/08/2026;24;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;01/09/2026;24;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800369;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;01/10/2026;24;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;CONECTOR PARAL AL 10AWG-1/0AWG;UN;01/01/2026;16;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;LACO PREF ROLD CA 336,4 MCM LARANJA;UN;01/02/2026;16;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/03/2026;16;3;out/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;PERFIL U AC 76X900MM REDE COMPACTA;UN;01/04/2026;16;4;14/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;CONECTOR PARAL AL 1/0-4/0AWG ET-ELB;UN;01/05/2026;16;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;01/06/2026;16;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;POSTE CONCRETO TRON CON 11M 300KGF;UN;01/07/2026;24;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;01/08/2026;24;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;PARAFUSO SXT AC 11,11MM 7/16P 31,75MM;UN;01/09/2026;24;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800371;"TRAFO CRTE 15KV; 75-5A; 0,3C12,5 BARRA";UN;01/10/2026;24;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;ARRUELA PRES AC PARAF 3/8P 15MM;UN;01/01/2026;11;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;UN;01/02/2026;11;2;jun/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;UN;01/03/2026;11;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;UN;01/04/2026;11;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;FIO ELETRICO NU CU 16MM2 MEIO DURO;UN;01/05/2026;11;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CABO ELET ISOL PVC PT 10MM2 0,6/1KV;UN;01/06/2026;11;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;01/07/2026;16,5;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;UN;01/08/2026;16,5;8;31/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/09/2026;16,5;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800372;CARTUCHO MET P/CUNHA AZ FEST CALIB 22;UN;01/10/2026;16,5;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF LATERAL DUPLO CA/CAA 336,4MCM;UN;01/01/2026;13;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF ROLD CA 2/0AWG LJ;UN;01/02/2026;13;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF ROLD CA 2/0AWG LJ;UN;01/03/2026;13;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF ROLD CA 2/0AWG LJ;UN;01/04/2026;13;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF ROLD CA 2/0AWG LJ;UN;01/05/2026;13;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACRE SEG MET 11DIG BR;UN;01/06/2026;13;6;23/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;SAPATILHA CABO DE ACO 3/8P;UN;01/07/2026;19,5;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;SAPATILHA CABO DE ACO 3/8P;UN;01/08/2026;19,5;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;SAPATILHA CABO DE ACO 3/8P;UN;01/09/2026;19,5;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800392;LACO PREF TOPO DUPLO CA 336,4MCM VM;UN;01/10/2026;19,5;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800398;BUCHA CONDENSIVA POLIMERICA 138KV 1250A;UN;01/06/2026;50;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800398;ABRACADEIRA PLAS 300 X 4,80MM;UN;01/02/2026;60;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;PINO TOPO AC 25MM 389MM 2F 18X32MM;UN;01/01/2026;15;1;jan/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;ISOLADOR PINO PORC 15KV 102MM 1350KGF;UN;01/02/2026;15;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;ISOLADOR PINO PORC 15KV 102MM 1350KGF;UN;01/03/2026;15;3;out/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;TERMINAL PRESSAO CU 70MM2;UN;01/04/2026;15;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/05/2026;15;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;UN;01/06/2026;15;6;23/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/07/2026;22,5;7;27/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/08/2026;22,5;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;PARAFUSO CAB ABA AC 16MM 45MM;UN;01/09/2026;22,5;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800417;TRAFO AER 1F 15KV 25KVA 240/120V 7TP;UN;01/10/2026;22,5;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/01/2026;57;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/02/2026;57;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/03/2026;57;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/04/2026;57;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/05/2026;57;5;18/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;PRENSA CABO PVC 1P;UN;01/06/2026;57;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;CABO AL CONCENTRICO 3F 3X16+16MM2;UN;01/07/2026;85,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;CABO AL CONCENTRICO 3F 3X16+16MM2;UN;01/08/2026;85,5;8;31/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;CABO AL CONCENTRICO 3F 3X16+16MM2;UN;01/09/2026;85,5;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800417;CABO AL CONCENTRICO 3F 3X16+16MM2;UN;01/10/2026;85,5;10;40/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF LATERAL DUPLO CA/CAA 336,4MCM;UN;01/01/2026;13;1;jan/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF ROLD CA 2/0AWG LJ;UN;01/02/2026;13;2;jun/26;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF ROLD CA 2/0AWG LJ;UN;01/03/2026;13;3;out/26;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF ROLD CA 2/0AWG LJ;UN;01/04/2026;13;4;14/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF ROLD CA 2/0AWG LJ;UN;01/05/2026;13;5;18/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACRE SEG MET 11DIG BR;UN;01/06/2026;13;6;23/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;SAPATILHA CABO DE ACO 3/8P;UN;01/07/2026;19,5;7;27/2026;;-;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;SAPATILHA CABO DE ACO 3/8P;UN;01/08/2026;19,5;8;31/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;SAPATILHA CABO DE ACO 3/8P;UN;01/09/2026;19,5;9;36/2026;;;
1. Coleta de demanda de Materiais 2026  -  DTM - REV.05 - 31.12.25;CUSTEIO;CUSTEIO;DTM;;800423;LACO PREF TOPO DUPLO CA 336,4MCM VM;UN;01/10/2026;19,5;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;UN;01/01/2026;172;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;UN;01/02/2026;172;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;UN;01/03/2026;172;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;UN;01/04/2026;172;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;UN;01/05/2026;172;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;RELE DE PROTEÇÃO E CONTROLE;UN;01/06/2026;172;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;EMENDA PREF COND AL 4/0AWG AM 1295MM;UN;01/07/2026;258;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;EMENDA PREF COND AL 4/0AWG AM 1295MM;UN;01/08/2026;258;8;31/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;GRAMPO ANCOR CUNHA AL 185MM2 400DAN;UN;01/09/2026;258;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800423;GRAMPO ANCOR CUNHA AL 185MM2 400DAN;UN;01/10/2026;258;10;40/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;PINO ISOLADOR POLIMERICO AC 15KV 145MM;M;01/01/2026;19;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;SAPATILHA CABO DE ACO 3/8P;M;01/02/2026;19;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;SAPATILHA CABO DE ACO 3/8P;M;01/03/2026;19;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;SAPATILHA CABO DE ACO 3/8P;M;01/04/2026;19;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;SAPATILHA CABO DE ACO 3/8P;M;01/05/2026;19;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;SAPATILHA CABO DE ACO 3/8P;M;01/06/2026;19;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;M;01/07/2026;28,5;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;M;01/08/2026;28,5;8;31/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;M;01/09/2026;28,5;9;36/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800426;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;M;01/10/2026;28,5;10;40/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800431;TERMINAL P/ CABO 2,5MM2 OLHAL FURO 4,3MM;UN;01/01/2026;1;1;jan/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800431;"TRAFO CRTE 15KV; 5-5A; 0,3C12,5 BARRA";UN;01/02/2026;1;2;jun/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800431;ISOLADOR CAST PORC 13,8KV 90MM 3400DAN;UN;01/03/2026;1;3;out/26;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800431;LACO PREF ROLD CA 4/0AWG LJ;UN;01/04/2026;1;4;14/2026;;;
R3 DEMANDA 2026-2035 27-11 SUPORTE L;A11_EXTENS_REDMT;CUSTEIO;DTE;;800431;GRAMPO LV OLHAL 18MM 10-120/10-70MM2;UN;01/05/2026;1;5;18/2026;;-;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;PORCA QUADRADA AC 16MM 2MM;UN;01/01/2026;6;1;jan/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;POSTE CONCRETO TRON CON 9M 600KGF;UN;01/02/2026;6;2;jun/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;SUPORTE TRANSF POSTE CIRC AC 280MM;UN;01/03/2026;6;3;out/26;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM;UN;01/04/2026;6;4;14/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;UN;01/05/2026;6;5;18/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;CONECTORES CUNHA 1/0AWG-50MM2 2AWG-25MM2;UN;01/06/2026;6;6;23/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;POSTE CONCRETO CIRC 11M 1000DAN;UN;01/07/2026;9;7;27/2026;;;
Coleta de demanda de Materiais 2026 rev.02 DIT;CUSTEIO;CUSTEIO;DIT;;800431;POSTE FIBRA VIDRO E-CR 9M 300DAN;UN;01/08/2026;9;8;31/2026;;;
