Tipo de depósito;Posição no depósito;Qtd.disponível UMB;UM básica;Produto;Descrição breve do produto;Tipo de estoque;Denominação do tipo de estoque;Preço do material;Valor total;Nome do usuário;Dt.contg.inven.fís.;Qtd.na UM administrada em estoque;UM admin.estoque
GA04;4G-01-06B;2;UN;401586;PARA-RAIO ZNO 15KV P/CUBICULO;L2;Utilização livre depósito INVT;4.436,00;8.872,00;;;0,00000000000000;
GA04;4G-01-06B;13;UN;401768;MUFLA TERM 8,7/15kV-12/20kV 240-500MM2;L2;Utilização livre depósito INVT;92,52;1.202,76;;;0,00000000000000;
GA04;4G-01-06B;3;UN;402325;ISOLADOR SUP BAR P/CUBICULO 15KV;L2;Utilização livre depósito INVT;170,23;510,69;;;0,00000000000000;
GA04;4G-01-06B;1;UN;402421;BOBINA FECHAM DISJ P/CUB 15KV;L2;Utilização livre depósito INVT;1.289,49;1.289,49;;;0,00000000000000;
GA04;4G-01-06B;4;UN;403587;SOBRESSALENTE DE TRAFO CORRENTE 15KV;L2;Utilização livre depósito INVT;5.404,40;21.617,60;;;0,00000000000000;
GA04;4G-01-06B;1;UN;403622;MOTOR CARREGAM MOLA DISJ CUBICULO 15KV;L2;Utilização livre depósito INVT;1.991,97;1.991,97;;;0,00000000000000;
GA04;4G-01-06B;1;UN;406821;FUSÍVEL - F15-0,5MS;L2;Utilização livre depósito INVT;512,36;512,36;;;0,00000000000000;
GA04;4G-01-06B;1;UN;406823;BASE FUSÍVEL - B15MS;L2;Utilização livre depósito INVT;592,98;592,98;;;0,00000000000000;
GA04;4G-01-06B;6;UN;804670;FUSIVEL HH 1A 358C 52L MM;F3;Utilização livre depósito CUST;377,41;2.264,46;;;0,00000000000000;
GA04;4G-01-06B;6;UN;804671;FUSIVEL HH 10A 358C 52L MM;F3;Utilização livre depósito CUST;377,31;2.263,86;;;0,00000000000000;
GA04;4G-01-06C;12;UN;110528;REGUA ELETRICA C/ 20TOMADAS 220V;F3;Utilização livre depósito CUST;440,40;5.284,80;;;0,00000000000000;
GA04;4G-01-06C;3;UN;110620;BANDEJA PARA VENTILADOR DE TETO;F3;Utilização livre depósito CUST;665,52;1.996,56;;;0,00000000000000;
GA04;4G-01-06C;1;UN;801495;ISOLADOR PEDESTAL 50KV 254X254MM;F3;Utilização livre depósito CUST;29,09;29,09;;;0,00000000000000;
GA04;4G-01-06C;14;UN;801763;CAMARA INTERRUPCAO S.ENERGIE 4111110304;F3;Utilização livre depósito CUST;694,11;9.717,54;;;0,00000000000000;
GA04;4G-01-06C;2;UN;802273;COMUTADOR IRTA 6215262;F3;Utilização livre depósito CUST;0,01;0,02;;;0,00000000000000;
GA04;4G-01-07A;20;UN;804492;EMENDA TOTAL PREFORMADA CABO 4.0 PENGUIN;F3;Utilização livre depósito CUST;66,76;1.335,20;;;0,00000000000000;
GA04;4G-01-07B;19;UN;400269;TRAFO CRTE 10/5A 15KV;L2;Utilização livre depósito INVT;539,49;10.250,31;;;0,00000000000000;
GA04;4G-01-07B;3;UN;401199;TRAFO POT 15KV 0,3P75/0,6P75;L2;Utilização livre depósito INVT;3.022,52;9.067,56;;;0,00000000000000;
GA04;4G-01-07B;1;UN;401970;TRAFO CRTE 15KV 240:1 1600X1200-5A 0,3C4;L2;Utilização livre depósito INVT;0,31;0,31;;;0,00000000000000;
GA04;4G-01-07B;14;UN;403429;ISOLADOR SUP CONT FIXO DISJ INT EFACEC;L2;Utilização livre depósito INVT;2.073,92;29.034,88;;;0,00000000000000;
GA04;4G-01-07B;1;UN;403783;TRAFO DE POTENCIAL 15KV P/CUBICULO;L2;Utilização livre depósito INVT;4.371,40;4.371,40;;;0,00000000000000;
GA04;4G-01-07C;6;UN;800127;RESISTENCIA ASEA 5492-13EIT103;F3;Utilização livre depósito CUST;0,04;0,24;;;0,00000000000000;
GA04;4G-01-07C;2;UN;801422;VOLANTE SPRECHER 4811746301;F3;Utilização livre depósito CUST;109,09;218,18;;;0,00000000000000;
GA04;4G-01-07C;4;UN;801618;BUCHA NEUTRO TRAFO SIEMENS;F3;Utilização livre depósito CUST;75,00;300,00;;;0,00000000000000;
GA04;4G-01-07C;2;UN;801758;BUCHA ISOLADORA 15KV;F3;Utilização livre depósito CUST;100,00;200,00;;;0,00000000000000;
GA04;4G-01-07C;2;UN;801824;EIXO SPRECHER 48117206-01;F3;Utilização livre depósito CUST;50,91;101,82;;;0,00000000000000;
GA04;4G-01-07C;6;UN;801848;DUPLICADOR ACO FORJ ZINC F1590 135KNF;F3;Utilização livre depósito CUST;0,33;1,98;;;0,00000000000000;
GA04;4G-01-07C;2;UN;802379;BUCHA CERM SANTANA D15;F3;Utilização livre depósito CUST;1,00;2,00;;;0,00000000000000;
GA04;4G-01-07C;11;UN;802593;PINO SPRECHER 4161067303;F3;Utilização livre depósito CUST;4,25;46,75;;;0,00000000000000;
GA04;4G-01-07C;6;UN;802722;TUBO SPRECHER 41613105101;F3;Utilização livre depósito CUST;0,04;0,24;;;0,00000000000000;
GA04;4G-01-08A;16;UN;804128;EMENDA PREF COND 266MCM PARTRIDGE;F3;Utilização livre depósito CUST;59,63;954,08;;;0,00000000000000;
GA04;4G-01-08B;2;UN;400357;AMORTECEDOR VIBR SVD OPGW 24F;L2;Utilização livre depósito INVT;67,42;134,84;;;0,00000000000000;
GA04;4G-01-08B;58;UN;400792;CONECTOR PARAL AL RETA CB 954MCM;L2;Utilização livre depósito INVT;500,55;29.031,90;;;0,00000000000000;
GA04;4G-01-08B;3;UN;400921;ISOLADOR POLIMERICO 120KN;L2;Utilização livre depósito INVT;903,15;2.709,45;;;0,00000000000000;
GA04;4G-01-08B;6;UN;402159;CONECTOR PARALELO AC COB 4AWG;L2;Utilização livre depósito INVT;32,97;197,82;;;0,00000000000000;
GA04;4G-01-08B;3;UN;402200;CADEIA DE ANCORAGEM POLIM SIMPLES;L2;Utilização livre depósito INVT;2.376,51;7.129,53;;;0,00000000000000;
GA04;4G-01-08B;6;UN;403778;PRESILHA BIFILAR CIRC PARA FIO 4AWG;L2;Utilização livre depósito INVT;108,56;651,36;;;0,00000000000000;
GA04;4G-01-08B;1;UN;405710;CRUZETA PARA CABO OPGW C/ SUPORTE P/ MET;L2;Utilização livre depósito INVT;828,93;828,93;;;0,00000000000000;
GA04;4G-01-08B;52;UN;405712;GRAMPO GUIA METAL DESCIDA P/CB OPGW MET;L2;Utilização livre depósito INVT;215,52;11.207,04;;;0,00000000000000;
GA04;4G-01-08C;1;UN;403115;DISJ 3P 17,5KV 1250A 25KA VD4/W 17.12.25;L2;Utilização livre depósito INVT;31.590,16;31.590,16;;;0,00000000000000;
GA04;4G-01-08C;15;UN;800332;FUSIVEL LIMIT 15~17,5KV 2A 3,4,5KA;F3;Utilização livre depósito CUST;3,00;45,00;;;0,00000000000000;
GA04;4G-01-08C;1;UN;801578;BUCHA PORCELANA 24KV 2000A;F3;Utilização livre depósito CUST;0,52;0,52;;;0,00000000000000;
GA04;4G-01-08C;3;UN;802048;TERMOMETRO EXP GAS 0-150°C 130MM;F3;Utilização livre depósito CUST;100,00;300,00;;;0,00000000000000;
GA04;4G-01-08C;3;UN;802417;BUCHA GE 0278B966G1;F3;Utilização livre depósito CUST;0,67;2,01;;;0,00000000000000;
GA04;4G-01-08C;1;UN;802534;CONJUNTO S.SCHUH 48125101-01;F3;Utilização livre depósito CUST;163,64;163,64;;;0,00000000000000;
GA04;4G-01-08C;3;UN;802985;CARCACA S.SCHUH 48117746-01;F3;Utilização livre depósito CUST;45,46;136,38;;;0,00000000000000;
GA04;4G-01-09A;6;UN;400899;HASTE ATERRAM 3/4PX3M;L2;Utilização livre depósito INVT;545,26;3.271,56;;;0,00000000000000;
GA04;4G-01-09A;1;UN;401877;BUCHA PORCELANA MICAFIL 36KV 170/630A;L2;Utilização livre depósito INVT;200,00;200,00;;;0,00000000000000;
GA04;4G-01-09A;1;UN;800144;BUCHA PORCELANA MICAFIL 36KV 170/630A;F3;Utilização livre depósito CUST;200,00;200,00;;;0,00000000000000;
GA04;4G-01-09B;20;UN;803514;PARAFUSO Æ 3/4X16 PORCA CONTRAPORCA;F3;Utilização livre depósito CUST;68,71;1.374,20;;;0,00000000000000;
GA04;4G-01-09B;30;UN;803515;PARAFUSO Æ 3/4X18 PORCA CONTRAPORCA;F3;Utilização livre depósito CUST;74,95;2.248,50;;;0,00000000000000;
GA04;4G-01-09B;10;UN;803523;PARAFUSO Æ 3/4WX550MM 2 1/4X 1/4;F3;Utilização livre depósito CUST;99,92;999,20;;;0,00000000000000;
GA04;4G-01-09B;5;UN;803524;PARAFUSO Æ 3/4WX600MM 2 1/4 X 1/4;F3;Utilização livre depósito CUST;99,92;499,60;;;0,00000000000000;
GA04;4G-01-09B;4;UN;803525;PARAFUSO Æ 3/4WX650MM 2 1/4 X 1/4;F3;Utilização livre depósito CUST;114,50;458,00;;;0,00000000000000;
GA04;4G-01-09B;5;UN;803526;PARAFUSO Æ 3/4WX700MM 2 1/4 X 1/4;F3;Utilização livre depósito CUST;114,50;572,50;;;0,00000000000000;
GA04;4G-01-09B;10;UN;803528;PARAFUSO Æ 3/4W X 750MM 2 1/4X 1/4;F3;Utilização livre depósito CUST;120,75;1.207,50;;;0,00000000000000;
GA04;4G-01-09B;10;UN;803529;PARAFUSO Æ 3/4WX750MM 44MM X 4MM;F3;Utilização livre depósito CUST;124,91;1.249,10;;;0,00000000000000;
GA04;4G-01-09B;20;UN;803530;PARAFUSO Æ 3/4WX800MM  44MM X 4MM;F3;Utilização livre depósito CUST;129,88;2.597,60;;;0,00000000000000;
GA04;4G-01-09B;5;UN;803531;PARAFUSO Æ 3/4WX850MM 44MM X 4MM;F3;Utilização livre depósito CUST;139,48;697,40;;;0,00000000000000;
GA04;4G-01-09B;5;UN;803532;PARAFUSO Æ 3/4WX900MM 44MMX4MM;F3;Utilização livre depósito CUST;139,48;697,40;;;0,00000000000000;
GA04;4G-01-09C;21;UN;801372;CANTONEIRA ANG AC 90G ABA IG 90X90MM 2F;F3;Utilização livre depósito CUST;0,10;2,10;;;0,00000000000000;
GA04;4G-01-09C;420;UN;801608;PARAFUSO SXT 1/2X1.1/2P GAL FOG ROS PARC;F3;Utilização livre depósito CUST;4,72;1.982,40;;;0,00000000000000;
GA04;4G-01-09C;450;UN;803512;ARRUELA QUAD 55X5MM FURO 21MM.;F3;Utilização livre depósito CUST;4,83;2.173,50;;;0,00000000000000;
GA04;4G-01-09C;40;UN;803517;PARAFUSO Æ 3/4X9 PORCA CONTRAPORCA;F3;Utilização livre depósito CUST;33,87;1.354,80;;;0,00000000000000;
GA04;4G-01-09C;75;UN;803519;PARAFUSO Æ 3/4WX300MM 2 1/4X1/4;F3;Utilização livre depósito CUST;68,69;5.151,75;;;0,00000000000000;
GA04;4G-01-09C;35;UN;803521;PARAFUSO Æ 3/4WX450MM 2 1/4 X 1/4;F3;Utilização livre depósito CUST;84,68;2.963,80;;;0,00000000000000;
GA04;4G-01-09C;20;UN;803534;PARAFUSO OLHAL Æ 19X250MM PORCAS ARRUELA;F3;Utilização livre depósito CUST;62,46;1.249,20;;;0,00000000000000;
GA04;4G-01-09C;40;UN;803559;GRAMPO SUSP MONOART 5 A 11 CORDOALHA5/16;F3;Utilização livre depósito CUST;290,74;11.629,60;;;0,00000000000000;
GA04;4G-01-09D;30;UN;800122;PRENSA CABO 1.1/2P AL C/BUCHA NEOP NPT;F3;Utilização livre depósito CUST;26,61;798,30;;;0,00000000000000;
GA04;4G-01-09D;200;UN;803513;PARAFUSO Æ 3/4X13 PORCA CONTRAPORCA;F3;Utilização livre depósito CUST;54,15;10.830,00;;;0,00000000000000;
GA04;4G-01-09D;75;UN;803518;PARAFUSO Æ 3/4WX250MM  2 1/4 X 1/4;F3;Utilização livre depósito CUST;58,35;4.376,25;;;0,00000000000000;
GA04;4G-01-09D;20;UN;803520;PARAFUSO Æ 3/4WX400MM 2 1/4 X 1/4;F3;Utilização livre depósito CUST;77,93;1.558,60;;;0,00000000000000;
GA04;4G-01-09D;10;UN;803522;PARAFUSO Æ 3/4WX500MM 2 1/4X 1/4;F3;Utilização livre depósito CUST;95,76;957,60;;;0,00000000000000;
GA04;4G-01-09D;1;UN;803533;PARAFUSO OLHAL Æ 19X200MM PORCAS ARRUELA;F3;Utilização livre depósito CUST;58,67;58,67;;;0,00000000000000;
GA04;4G-01-09D;40;UN;803560;GRAMPO SUSP MONOART 8 A 19 CORDOALHA5/16;F3;Utilização livre depósito CUST;327,38;13.095,20;;;0,00000000000000;
GA04;4G-01-09E;1;UN;403115;DISJ 3P 17,5KV 1250A 25KA VD4/W 17.12.25;L2;Utilização livre depósito INVT;31.590,16;31.590,16;;;0,00000000000000;
GA04;4G-01-09E;1;UN;409810;DISJ 3P 17,5KV 1250A EXE172512E-BB125M;L2;Utilização livre depósito INVT;123.969,33;123.969,33;;;0,00000000000000;
GA04;4G-01-10B;320;UN;402869;SUPORTE SUSP BAND AC 102X51X38MM 100MM;L2;Utilização livre depósito INVT;1,48;473,60;;;0,00000000000000;
GA04;4G-01-10B;200;UN;803505;PRESILHA BIFILAR GALV 55MM  6 A 9,5MM 35;F3;Utilização livre depósito CUST;61,84;12.368,00;;;0,00000000000000;
GA04;4G-01-10D;2;UN;409207;DISJ 3P VAC 17,5KV 3150A 40KA HVF-3167F;L2;Utilização livre depósito INVT;108.919,59;217.839,18;;;0,00000000000000;
GA04;4G-01-11A;19;UN;403908;DISPOSITIVO DE OSCILOGRAFIA RDP RA331;L2;Utilização livre depósito INVT;0,01;0,19;;;0,00000000000000;
GA04;4G-01-11B;18;UN;400652;CONECTOR SUPORTE CU 6-4/0AWG;L2;Utilização livre depósito INVT;11,23;202,14;;;0,00000000000000;
GA04;4G-01-11B;998;UN;400688;ARRUELA PRES AC PARAF 5/16P;L2;Utilização livre depósito INVT;0,03;29,94;;;0,00000000000000;
GA04;4G-01-11B;1;UN;400841;BOBINA FECHAM DISJUN MOTOR QUADRO QSACC;L2;Utilização livre depósito INVT;1.830,19;1.830,19;;;0,00000000000000;
GA04;4G-01-11B;12;UN;401284;ISOLADOR SUP BAR 24KV;L2;Utilização livre depósito INVT;120,06;1.440,72;;;0,00000000000000;
GA04;4G-01-11B;1.730;UN;401516;ARRUELA LIS AC PARAF 1/2P 28MM;L2;Utilização livre depósito INVT;0,49;847,70;;;0,00000000000000;
GA04;4G-01-11B;1;UN;401831;CONECTOR T CU 203MM2 (400MCM);L2;Utilização livre depósito INVT;30,00;30,00;;;0,00000000000000;
GA04;4G-01-11B;500;UN;402209;PARAFUSO CAB SXT AC 1/2X3/4P WW;L2;Utilização livre depósito INVT;1,20;600,00;;;0,00000000000000;
GA04;4G-01-11B;10;UN;402304;CONECTOR ATERRAMENTO CU 2COND 67-127MM2;L2;Utilização livre depósito INVT;30,95;309,50;;;0,00000000000000;
GA04;4G-01-11B;8;UN;403912;UNIAO ELETR FLEX MAC-FEM AL 4P BSP;L2;Utilização livre depósito INVT;17,00;136,00;;;0,00000000000000;
GA04;4G-01-11C;4;UN;400499;CONECTOR BZ 50-95MM2;L2;Utilização livre depósito INVT;16,94;67,76;;;0,00000000000000;
GA04;4G-01-11C;2;UN;400523;CONECTOR EMENDA ALFC 550KV 3P IPS;L2;Utilização livre depósito INVT;300,00;600,00;;;0,00000000000000;
GA04;4G-01-11C;2;UN;401039;CONECTOR TERMINAL AL 3P IPS;L2;Utilização livre depósito INVT;0,01;0,02;;;0,00000000000000;
GA04;4G-01-11C;18;UN;401490;GRAMPO ANCOR PAS AL 350~500MCM;L2;Utilização livre depósito INVT;1,50;27,00;;;0,00000000000000;
GA04;4G-01-11C;66;UN;402420;OLHAL-BOLA AC 20MM 15000KGF;L2;Utilização livre depósito INVT;1,00;66,00;;;0,00000000000000;
GA04;4G-01-11C;85;UN;402643;ELO ACO FORJ UNIVERSAL GALV;L2;Utilização livre depósito INVT;32,00;2.720,00;;;0,00000000000000;
GA04;4G-01-11C;196;UN;402657;ELO-BOLA ACO 105MM 13500KGF;L2;Utilização livre depósito INVT;1,00;196,00;;;0,00000000000000;
GA04;4G-01-11D;1;UN;400161;LUVA EMENDA COMPR CU 500MM2;L2;Utilização livre depósito INVT;95,45;95,45;;;0,00000000000000;
GA04;4G-01-11D;2;UN;400623;CONECTOR PINO 90G CU;L2;Utilização livre depósito INVT;395,90;791,80;;;0,00000000000000;
GA04;4G-01-11D;56;UN;401401;ARRUELA PRES AC CARBONO DO PARAF 1/4P;L2;Utilização livre depósito INVT;0,03;1,68;;;0,00000000000000;
GA04;4G-01-11D;9;UN;402386;CONECTOR TERMINAL BZ 3/4P;L2;Utilização livre depósito INVT;86,40;777,60;;;0,00000000000000;
GA04;4G-01-11D;11;UN;402470;TRANSDUTOR TENSAO 0-60MV 4-20MA ETI50;L2;Utilização livre depósito INVT;0,01;0,11;;;0,00000000000000;
GA04;4G-01-11D;10;UN;402857;RELE INTERFACE MODULAR 220VCA 30,31;L2;Utilização livre depósito INVT;177,21;1.772,10;;;0,00000000000000;
GA04;4G-01-11D;96;UN;403735;PORCA LOSANG C/PINO AC 3/8P WW;L2;Utilização livre depósito INVT;1,73;166,08;;;0,00000000000000;
GA04;4G-01-11D;15;UN;403987;TIRANTE AC ROSCA WW 3/8PX300MM;L2;Utilização livre depósito INVT;2,51;37,65;;;0,00000000000000;
GA04;4G-01-11E;11;UN;401769;PARA-RAIO POLIM EST ZNO 72,5KV 10KA;L2;Utilização livre depósito INVT;7.546,86;83.015,46;;;0,00000000000000;
GA04;4G-01-12B;6;UN;400153;MOTOR CARREG MOLA DISJ HAF 220VCA;L2;Utilização livre depósito INVT;675,33;4.051,98;;;0,00000000000000;
GA04;4G-01-12B;100;UN;401133;PARAFUSO CAB SXT AC 5/16X1P WW;L2;Utilização livre depósito INVT;0,36;36,00;;;0,00000000000000;
GA04;4G-01-12B;1;UN;402341;PORCA SEXT AC 1/4P;L2;Utilização livre depósito INVT;0,09;0,09;;;0,00000000000000;
GA04;4G-01-12B;140;UN;402555;PROLONGADOR GARFO-OLH AC 200MM 12000KGF;L2;Utilização livre depósito INVT;20,00;2.800,00;;;0,00000000000000;
GA04;4G-01-12C;3;UN;402154;CONECTOR TERMINAL 90G BZ 750-1000MCM;L2;Utilização livre depósito INVT;107,00;321,00;;;0,00000000000000;
GA04;4G-01-12C;103;UN;402524;PORCA LOSANG AC GF 3/8P ROSCA NC;L2;Utilização livre depósito INVT;1,32;135,96;;;0,00000000000000;
GA04;4G-01-12C;19;UN;402856;PROLONGADOR SUSP AC TIRANTE 3/8PX50MM WW;L2;Utilização livre depósito INVT;3,12;59,28;;;0,00000000000000;
GA04;4G-01-12C;400;UN;403586;PORCA LOSANG C/MOLA AC 3/8X3/16P WW;L2;Utilização livre depósito INVT;1,84;736,00;;;0,00000000000000;
GA04;4G-01-12D;25;UN;400524;CONECTOR PINO 90G CU 50-127MM2 M30;L2;Utilização livre depósito INVT;133,97;3.349,25;;;0,00000000000000;
GA04;4G-01-12D;24;UN;401419;ARRUELA QD 100X100 22MM;L2;Utilização livre depósito INVT;11,94;286,56;;;0,00000000000000;
GA04;4G-01-12D;29;UN;402219;ARRUELA QD 100X100X100MM 6MM;L2;Utilização livre depósito INVT;12,25;355,25;;;0,00000000000000;
GA04;4G-01-12D;200;UN;403846;GRAPA BANDEJA AC 63X38MM FURO 10MM;L2;Utilização livre depósito INVT;1,42;284,00;;;0,00000000000000;
GA04;4G-01-12E;3;UN;802773;FILTRO P/COMUTADOR 68L/H;F3;Utilização livre depósito CUST;15.919,83;47.759,49;;;0,00000000000000;
GA04;4G-01-13A;65;UN;408991;PRENSA CABO 2P;L2;Utilização livre depósito INVT;0,05;3,25;;;0,00000000000000;
GA04;4G-01-13A;10;UN;804485;GRAMPO DE SUSPENSÃO CABO 266,8 PARTRIDGE;F3;Utilização livre depósito CUST;119,65;1.196,50;;;0,00000000000000;
GA04;4G-01-13A;10;UN;804486;GRAMPO DE SUSPENSÃO CABO 795 TERN;F3;Utilização livre depósito CUST;181,66;1.816,60;;;0,00000000000000;
GA04;4G-01-13B;437;UN;401124;PARAFUSO CAB SXT AC 1/4X3/4P WW;L2;Utilização livre depósito INVT;0,23;100,51;;;0,00000000000000;
GA04;4G-01-13B;115;UN;401668;PARAFUSO CAB SXT AC 3/8X1.1/2P WW;L2;Utilização livre depósito INVT;0,43;49,45;;;0,00000000000000;
GA04;4G-01-13B;444;UN;402435;PARAFUSO CAB SXT AC 1/4X1.1/2P WW;L2;Utilização livre depósito INVT;0,31;137,64;;;0,00000000000000;
GA04;4G-01-13B;150;UN;403874;PORCA LOSANG C/MOLA AC 3/8X5/16P WW;L2;Utilização livre depósito INVT;1,84;276,00;;;0,00000000000000;
GA04;4G-01-13C;11;UN;400556;CONECTOR TERMINAL RETO CU 750-1000MCM;L2;Utilização livre depósito INVT;300,00;3.300,00;;;0,00000000000000;
GA04;4G-01-13C;2.400;UN;400680;ARRUELA LIS AC PARAF 5/16P 18MM;L2;Utilização livre depósito INVT;0,17;408,00;;;0,00000000000000;
GA04;4G-01-13C;31;UN;401220;GRAMPO SUSPENSAO BIARTIC AL 16MM 450KG;L2;Utilização livre depósito INVT;5,00;155,00;;;0,00000000000000;
GA04;4G-01-13C;6;UN;402895;TENSOR GARFO-OLHAL AC 650MM 40MM 22MM;L2;Utilização livre depósito INVT;121,00;726,00;;;0,00000000000000;
GA04;4G-01-13D;6;UN;400050;TERMINAL SAIDA 15P AL LING 4F 954MCM;L2;Utilização livre depósito INVT;100,00;600,00;;;0,00000000000000;
GA04;4G-01-13D;4;UN;400554;CONECTOR TERMINAL 90G AL 1.1/2P 266,8MCM;L2;Utilização livre depósito INVT;76,80;307,20;;;0,00000000000000;
GA04;4G-01-13D;3;UN;400574;CONECTOR TERMINAL RETO AL 1.1/2P;L2;Utilização livre depósito INVT;58,00;174,00;;;0,00000000000000;
GA04;4G-01-13D;5;UN;401440;CONECTOR SUPORTE CU 2.1/2P;L2;Utilização livre depósito INVT;13,00;65,00;;;0,00000000000000;
GA04;4G-01-14A;320;L;804133;OLEO HIDRAULICO;F3;Utilização livre depósito CUST;50,00;16.000,00;;;0,00000000000000;
GA04;4G-01-14B;5;UN;401030;CONECTOR SUPORTE CU 2/0AWG-500MCM;L2;Utilização livre depósito INVT;10,82;54,10;;;0,00000000000000;
GA04;4G-01-14B;15;UN;401072;CONECTOR TERMINAL AL 2.1/2P IPS;L2;Utilização livre depósito INVT;4,00;60,00;;;0,00000000000000;
GA04;4G-01-14B;3;UN;401450;CONECTOR T AL CAA 954MCM;L2;Utilização livre depósito INVT;78,00;234,00;;;0,00000000000000;
GA04;4G-01-14B;3;UN;402384;CONECTOR TERMINAL RETO 954MCM;L2;Utilização livre depósito INVT;52,78;158,34;;;0,00000000000000;
GA04;4G-01-14C;6;UN;400628;CONECTOR TERMINAL RETA AL 2/0 AWG;L2;Utilização livre depósito INVT;42,00;252,00;;;0,00000000000000;
GA04;4G-01-14C;10;UN;401470;CONECTOR SUPORTE CU 1.1/2P IPS;L2;Utilização livre depósito INVT;13,00;130,00;;;0,00000000000000;
GA04;4G-01-14C;6;UN;401680;PARA-RAIO POL 15KV PM DEZ - 15 - IL;L2;Utilização livre depósito INVT;4.310,12;25.860,72;;;0,00000000000000;
GA04;4G-01-14C;4;UN;403707;CONDULETE T AL 2P;L2;Utilização livre depósito INVT;8,50;34,00;;;0,00000000000000;
GA04;4G-01-14D;8;UN;401066;CONECTOR TERMINAL 90G 954MCM;L2;Utilização livre depósito INVT;59,21;473,68;;;0,00000000000000;
GA04;4G-01-14D;5;UN;401453;CONECTOR SUPORTE AL 954MCM;L2;Utilização livre depósito INVT;49,88;249,40;;;0,00000000000000;
GA04;4G-01-14D;2;UN;402315;CONECTOR DER T AL CAA 636MCM;L2;Utilização livre depósito INVT;103,09;206,18;;;0,00000000000000;
GA04;4G-01-14D;22;UN;402891;TAMPAO ANTICOR AL PRES TUBO 1.1/2P SCH40;L2;Utilização livre depósito INVT;14,44;317,68;;;0,00000000000000;
GA04;4G-01-14E;9;UN;402488;DISPOSITIVO DE OSCILOGRAFIA RDP RA332;L2;Utilização livre depósito INVT;14.854,01;133.686,09;;;0,00000000000000;
GA04;4G-01-14E;5;UN;804136;EMENDA CABO SUBAQ 1F 20~95MM² 8,7/15kV;F3;Utilização livre depósito CUST;2.284,98;11.424,90;;;0,00000000000000;
GA04;4G-01-15A;18;UN;403263;ISOLADOR SUP BARRAM TRIF 13,8KV EFACEC;L2;Utilização livre depósito INVT;1.757,45;31.634,10;;;0,00000000000000;
GA04;4G-01-15B;2;UN;801506;TRAFO DEFAS 120V 50-400HZ 3PH 3W;F3;Utilização livre depósito CUST;32,50;65,00;;;0,00000000000000;
GA04;4G-01-15B;51;UN;801572;MOLA DISPARO P/BANCO CAPACITOR;F3;Utilização livre depósito CUST;2,63;134,13;;;0,00000000000000;
GA04;4G-01-15B;15;UN;801744;BLOCO TERMINAL GE 990406710;F3;Utilização livre depósito CUST;0,01;0,15;;;0,00000000000000;
GA04;4G-01-15B;15;UN;801773;BLOCO TERMINAL GE 990406712;F3;Utilização livre depósito CUST;0,01;0,15;;;0,00000000000000;
GA04;4G-01-15B;3;UN;801933;LATERAL WEICO 2260435G01;F3;Utilização livre depósito CUST;0,18;0,54;;;0,00000000000000;
GA04;4G-01-15C;1;UN;800068;MOTOR ELET 220V 360RPM;F3;Utilização livre depósito CUST;100,00;100,00;;;0,00000000000000;
GA04;4G-01-15C;1;UN;801497;DENSOSTATO ABB 1HSB425663;F3;Utilização livre depósito CUST;100,00;100,00;;;0,00000000000000;
GA04;4G-01-15C;10;UN;801518;EIXO WEICO 4259977H01;F3;Utilização livre depósito CUST;65,46;654,60;;;0,00000000000000;
GA04;4G-01-15C;1;UN;801733;RELE SINCRONISMO 115/220VAC;F3;Utilização livre depósito CUST;36,00;36,00;;;0,00000000000000;
GA04;4G-01-15C;10;UN;801865;DISPARADOR LIGA AEG BR464098;F3;Utilização livre depósito CUST;156,84;1.568,40;;;0,00000000000000;
GA04;4G-01-15C;3;UN;802788;CENTELHADOR WENCO 437D493H0101;F3;Utilização livre depósito CUST;7,27;21,81;;;0,00000000000000;
GA04;4G-01-15D;18;UN;110305;MASSA ISOLANTE ELET BOR 3MM 38MM 1,5M;F3;Utilização livre depósito CUST;4,60;82,80;;;0,00000000000000;
GA04;4G-01-15D;1;UN;800078;MOTOR S.ENERGIE 665C107026;F3;Utilização livre depósito CUST;0,36;0,36;;;0,00000000000000;
GA04;4G-01-15D;3;UN;800161;MOTOR ACION 125VCC 0,10CV 250W 600RPM;F3;Utilização livre depósito CUST;83,33;249,99;;;0,00000000000000;
GA04;4G-01-15D;2;UN;801715;CAIXA SPRECHER 4811744001;F3;Utilização livre depósito CUST;0,01;0,02;;;0,00000000000000;
GA04;4G-01-15D;2;UN;801719;LATERAL WEICO 2260436G01;F3;Utilização livre depósito CUST;0,18;0,36;;;0,00000000000000;
GA04;4G-01-15E;9;UN;800336;EMENDA CABO SUBAQ 3F 20-95MM2 8,7/15kV;F3;Utilização livre depósito CUST;1.261,28;11.351,52;;;0,00000000000000;
GA04;4G-01-16A;1;UN;400214;PARA-RAIO ESTACAO 60KV 10KA 65KA;L2;Utilização livre depósito INVT;2.688,63;2.688,63;;;0,00000000000000;
GA04;4G-01-16A;1;UN;402148;MOTOR ELET TRIF 0,5CV 440V;L2;Utilização livre depósito INVT;0,04;0,04;;;0,00000000000000;
GA04;4G-01-16A;1;UN;402406;TRAFO CRTE 15KV 110KV;L2;Utilização livre depósito INVT;1,00;1,00;;;0,00000000000000;
