Documento de compras;Item;Contrato básico;It.contrato superior;Fornecedor/centro fornecedor;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Código de imposto;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;Quantidade prevista;Qtd.prev.pendente;a ser fornecida (quantidade);a ser fornecido (valor;Ãinda a faturar (quantidade);Ainda a faturar (valor);Núm.itens;Domicílio fiscal;Valor líquido pedido;Qtd.notificada
4500150739;20;;0;1015558    BUNZL EQUIPAMENTOS PARA PROTECAO IN;ZCDR;F;GAE;;08/04/2026;CA;120114;CARNEIRA AJUST PEBD CZ;MC01204;;;;CDFL;;30;UN;30;UN;22,08;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;662,40;30
4500148670;10;;0;1016114    B A ELETRICA LTDA;NB;F;GAE;;11/03/2026;C0;402331;BRACO C/GRAMPO SUSPE SECU 500DAN;MC12002;;;;CDFL;INVT;303;UN;303;UN;53,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;16.346,85;303
4500152607;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;24/04/2026;C0;400930;PARAFUSO CAB ABA AC 10MM 115MM;MC01301;;;;CDFL;INVT;1.103;UN;1.103;UN;2,81;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.099,43;1.103
4500152607;20;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;24/04/2026;C0;801064;PARAFUSO CAB ABA AC 10MM 115MM;MC01301;;;;CDFL;CUST;621;UN;621;UN;2,81;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.745,01;621
4500152895;30;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;30/04/2026;C0;805643;DISCOLIXA 115D P036 283C 3M 634;MC01401;;;;CDFL;CUST;360;UN;360;UN;3,91;BRL;1;0;0;360;1.407,60;360;1.407,60;1;ZF 1302603;1.407,60;0
4500152895;40;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;30/04/2026;C0;804471;TRENA FINA FIBRA 50 M;MC20802;;;;CDFL;CUST;2;UN;2;UN;69,02;BRL;1;0;0;2;138,04;2;138,04;1;ZF 1302603;138,04;0
4500152895;50;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;30/04/2026;CA;804904;TRENA ANALOGICA DE RODA 10KM;MC20802;;;;CDFL;CUST;2;UN;2;UN;191,76;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;383,52;2
4500153200;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;05/05/2026;C0;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;1.000;UN;1.000;UN;20,00;BRL;1;0;0;51;1.020,00;51;1.020,00;1;ZF 1302603;20.000,00;949
4500153201;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;05/05/2026;C0;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;785;UN;785;UN;25,47;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;19.993,95;785
4500153558;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120254;CALÇADO DE SEG. BOTINA C/C N37;MC01213;;;;CDFL;CUST;10;PAR;10;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;918,00;10
4500153558;20;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120255;CALÇADO DE SEG. BOTINA C/C N38;MC01213;;;;CDFL;CUST;15;PAR;15;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.377,00;15
4500153558;30;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120107;CALÇADO DE SEG. BOTINA C/C N39;MC01213;;;;CDFL;CUST;35;PAR;35;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.213,00;35
4500153558;40;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120110;CALÇADO DE SEG. BOTINA C/C N40;MC01213;;;;CDFL;CUST;60;PAR;60;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;5.508,00;60
4500153558;50;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120136;CALÇADO DE SEG. BOTINA C/C N41;MC01213;;;;CDFL;CUST;75;PAR;75;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;6.885,00;75
4500153558;60;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120050;CALÇADO DE SEG. BOTINA C/C N42;MC01213;;;;CDFL;CUST;70;PAR;70;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;6.426,00;70
4500153558;70;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120167;CALÇADO DE SEG. BOTINA C/C N43;MC01213;;;;CDFL;CUST;30;PAR;30;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;2.754,00;30
4500153558;80;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;13/05/2026;CA;120118;CALÇADO DE SEG. BOTINA C/C N44;MC01213;;;;CDFL;CUST;5;PAR;5;PAR;91,80;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;459,00;5
4500155604;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;22/05/2026;C0;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;500;UN;500;UN;25,47;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.735,00;500
4500155720;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;25/05/2026;C0;802205;LAMPADA LED BULBO;MC02201;;;;CDFL;CUST;60;UN;60;UN;2,04;BRL;1;0;0;60;122,40;60;122,40;1;ZF 1302603;122,40;0
4500155780;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;27/05/2026;C0;800100;ISOLADOR PINO PORC 15KV 102MM 1350KGF;MC10902;;;;CDFL;CUST;513;UN;513;UN;38,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;19.981,35;513
4500155781;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;A14;;27/05/2026;C0;401711;ISOLADOR PINO PORC 15KV 102MM 1350KGF;MC10902;;;;CDFL;INVT;513;UN;513;UN;38,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;19.981,35;513
4500156189;10;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;01/06/2026;C0;802145;LIMPA CONTATO SPRAY 300ML;MC01901;;;;CDFL;CUST;59;UN;59;UN;12,71;BRL;1;0;0;59;749,89;59;749,89;1;ZF 1302603;749,89;0
4500156189;20;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;01/06/2026;C0;802167;SELANTE ADESIVO SIL INC 300ML;MC02201;;;;CDFL;CUST;30;UN;30;UN;19,55;BRL;1;0;0;30;586,50;30;586,50;1;ZF 1302603;586,50;0
4500156189;30;;0;1016114    B A ELETRICA LTDA;ZCDR;F;GAE;;01/06/2026;S0;805525;DISCO DESBASTE 115X22MM FLAP GRAO 60;MC01401;;;;CDFL;CUST;100;UN;100;UN;3,23;BRL;1;0;0;100;323,00;100;323,00;1;ZF 1302603;323,00;0
4500151493;10;;0;1018865    KAMILA DA S SOARES LTDA;ZCDR;F;GAE;;14/04/2026;S0;805492;CHICOTE DE 2 VIAS FIO 4MM;MC25001;;;;CDFL;CUST;40;UN;40;UN;12,00;BRL;1;0;0;40;480,00;40;480,00;1;ZF 1302603;480,00;0
4500145805;10;4600003135;30;1018867    JCARVALHO CABOS LTDA;NB;F;A15;;11/02/2026;C1;401823;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;INVT;2.500;KG;2.500;KG;22,92;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;57.311,25;2.500
4500149141;10;;0;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;12/03/2026;C1;401823;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;INVT;13.000;KG;13.000;KG;22,92;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;298.018,50;13.000
4500152915;10;4600003585;60;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;30/04/2026;C1;401036;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;MC10001;;;;CDFL;INVT;20.264;KG;20.264;KG;15,86;BRL;1;0;0;20.264;321.316,12;20.264;321.316,12;1;ZF 1302603;321.316,12;0
4500152915;20;4600003585;70;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;30/04/2026;C1;801316;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;MC10001;;;;CDFL;CUST;300;KG;300;KG;15,86;BRL;1;0;0;300;4.756,95;300;4.756,95;1;ZF 1302603;4.756,95;0
4500152915;30;4600003585;80;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;30/04/2026;C1;401823;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;INVT;33.732;KG;33.732;KG;18,00;BRL;1;0;0;33.732;607.024,21;33.732;607.024,21;1;ZF 1302603;607.024,21;0
4500152915;40;4600003585;90;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;30/04/2026;C1;800327;CORDOALHA AC 6,3MM 1/4P 7F;MC10001;;;;CDFL;CUST;700;KG;700;KG;18,00;BRL;1;0;0;700;12.596,85;700;12.596,85;1;ZF 1302603;12.596,85;0
4500152915;50;4600003585;100;1018867    JCARVALHO CABOS LTDA;NB;F;GAE;;30/04/2026;C1;803659;CORDOALHA AC 7,94MM 5/16P 7F (EHS);MC10701;;;;CDFL;CUST;1.550;KG;1.550;KG;17,14;BRL;1;0;0;1.550;26.566,84;1.550;26.566,84;1;ZF 1302603;26.566,84;0
4500144973;10;4600003055;20;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;1.414;UN;1.414;UN;75,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;107.011,52;1.414
4500144973;20;4600003055;60;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;800872;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;CUST;1.088;UN;1.088;UN;45,58;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;49.595,39;1.088
4500144973;30;4600003055;40;1020062    CROSSFOX COMERCIO;NB;F;A03;;03/02/2026;C1;803344;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;CUST;3.486;UN;3.486;UN;75,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;263.820,48;3.486
4500145290;10;4600003055;20;1020062    CROSSFOX COMERCIO;NB;F;A03;;09/02/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;153;UN;153;UN;75,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;11.579,04;153
4500148053;10;4600003515;20;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;400506;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;INVT;1.000;UN;1.000;UN;8,36;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.360,00;1.000
4500148053;20;4600003515;30;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;2.000;UN;2.000;UN;75,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;151.360,00;2.000
4500148053;30;4600003515;40;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;MC10301;;;;CDFL;INVT;5.500;UN;5.500;UN;11,62;BRL;1;0;0;5.500;63.888,00;5.500;63.888,00;1;ZF 1302603;63.888,00;0
4500148053;50;4600003515;60;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;801215;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;CUST;1.044;UN;1.044;UN;8,36;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.727,84;1.044
4500148053;60;4600003515;70;1020062    CROSSFOX COMERCIO;NB;F;A01;;03/03/2026;C1;400318;CONECTOR AUTO PERF 50-120/4-35MM2;MC12002;;;;CDFL;INVT;7.000;UN;7.000;UN;11,00;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;77.000,00;7.000
4500150195;10;4600003515;10;1020062    CROSSFOX COMERCIO;NB;F;A01;;25/03/2026;C1;401500;CONECTOR DER CUNHA AL 2/0AWG 4/0AWG;MC12002;;;;CDFL;INVT;582;UN;582;UN;13,90;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;8.092,13;582
4500150257;10;4600003515;30;1020062    CROSSFOX COMERCIO;NB;F;A01;;27/03/2026;C1;404732;CONECTOR PERFUR 50-185MM MED TENSAO 15KV;MC10301;;;;CDFL;INVT;4.000;UN;4.000;UN;75,68;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;302.720,00;4.000
4500151649;10;4600003515;20;1020062    CROSSFOX COMERCIO;NB;F;A01;;15/04/2026;C1;400506;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;INVT;2.330;UN;2.330;UN;8,36;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;19.478,80;2.330
4500145810;10;4600003117;20;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409258;TERMINAL A COMP OLHAL BIMETALICO 150MM2;MC10401;;;;CDFL;INVT;100;UN;100;UN;42,87;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.287,30;100
4500145810;20;4600003117;30;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409259;TERMINAL A COMP OLHAL BIMETALICO 185MM2;MC10401;;;;CDFL;INVT;100;UN;100;UN;65,38;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;6.537,90;100
4500145810;30;4600003117;40;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;NB;F;A12;;11/02/2026;C1;409260;TERMINAL A COMP PARA BORNE PINO 95MM;MC10401;;;;CDFL;INVT;40;UN;40;UN;16,28;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;651,00;40
4500156080;10;;0;1020771    ELETRO EPI COMERCIO E DISTRIBUICAO;ZCDR;F;GAE;;29/05/2026;C1;804258;REFLETOR LED 400/500W BIVOLT IP67;MC01501;;;;CDFL;CUST;50;UN;50;UN;172,05;BRL;1;0;0;50;8.602,50;50;8.602,50;1;ZF 1302603;8.602,50;0
4500142861;10;4600002961;260;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;GAE;;15/01/2026;C0;402312;OLHAL PARAFUSO AC 16MM 5000DAN;MC10401;;;;CDFL;INVT;6.635;UN;6.635;UN;15,35;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;101.847,25;6.635
4500142861;20;4600002961;290;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;GAE;;15/01/2026;C0;400974;PORCA QUADRADA AC 16MM 2MM;MC01301;;;;CDFL;INVT;10.000;UN;10.000;UN;2,60;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;26.000,00;10.000
4500142962;10;4600003061;10;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;CUST;666;UN;666;UN;2,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.951,38;666
4500142962;20;4600003061;80;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;400193;PARAFUSO OLHAL AC 5/8P 20P;MC01301;;;;CDFL;INVT;927;UN;927;UN;29,86;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;27.680,22;927
4500142962;30;4600003061;100;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;402448;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;INVT;243;UN;243;UN;29,89;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;7.263,27;243
4500142962;40;4600003061;60;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;800528;PARAFUSO OLH AC 5/8P 650MM;MC01301;;;;CDFL;CUST;479;UN;479;UN;37,61;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;18.015,19;479
4500142962;50;4600003061;20;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;800982;PARAFUSO OLHAL AC 5/8P 20P;MC01301;;;;CDFL;CUST;1.284;UN;1.284;UN;29,86;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;38.340,24;1.284
4500142962;60;4600003061;50;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;801225;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;CUST;351;UN;351;UN;29,89;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;10.491,39;351
4500142962;70;4600003061;90;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;INVT;3.481;UN;3.481;UN;28,58;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;99.486,98;3.481
4500142962;80;4600003061;30;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;801164;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;CUST;1.088;UN;1.088;UN;28,58;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;31.095,04;1.088
4500142962;90;4600003061;70;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;15/01/2026;C0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;INVT;5.165;UN;5.165;UN;2,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;15.133,45;5.165
4500148260;10;4600003061;70;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;INVT;58.881;UN;58.881;UN;2,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;172.521,33;58.881
4500148260;20;4600003061;100;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;402448;PARAFUSO OLH AC 5/8P 24P;MC01301;;;;CDFL;INVT;120;UN;120;UN;29,89;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;3.586,80;120
4500148260;30;4600003061;90;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;MC10902;;;;CDFL;INVT;1.027;UN;1.027;UN;28,58;BRL;1;0;0;514;14.690,12;514;14.690,12;1;ZF 1302603;29.351,66;513
4500148260;40;4600003061;10;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;MC01301;;;;CDFL;CUST;6.703;UN;6.703;UN;2,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;19.639,79;6.703
4500148260;50;4600003061;110;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;401497;ARRUELA PRES AC PARAF 3/8P 15MM;MC01301;;;;CDFL;INVT;638;UN;638;UN;1,99;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.269,62;638
4500148261;10;4600003078;20;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;800499;MAO-FRANCESA NORMAL AC 710X32X6,5MM;MC10701;;;;CDFL;CUST;1.993;UN;1.993;UN;19,85;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;39.561,05;1.993
4500148261;20;4600003078;10;1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER;NB;F;A03;;05/03/2026;C0;401117;MAO-FRANCESA NORMAL AC 710X32X6,5MM;MC10701;;;;CDFL;INVT;9.520;UN;9.520;UN;19,85;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;188.972,00;9.520
4500150701;10;;0;1021693    FIBRACEM TELEINFORMATICA LTDA;ZCDR;F;GAE;;07/04/2026;C1;800816;CAIXA EMENDA OPTICA 48F;MC10001;;;;CDFL;CUST;20;UN;20;UN;156,91;BRL;1;0;0;20;3.138,19;20;3.138,19;1;ZF 1302603;3.138,19;0
4500150292;10;4600003533;10;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;CA;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;150;KG;150;KG;363,41;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;54.511,20;150
4500150292;20;4600003533;20;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;C1;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;100;KG;100;KG;363,41;BRL;1;0;0;100;36.340,80;100;36.340,80;1;ZF 1302603;36.340,80;0
4500150292;30;4600003533;30;1023763    WHITE MARTINS GASES INDUSTRIAIS DO;NB;F;A12;;31/03/2026;C1;800454;GAS HEXAFLUORETO ENXOFRE SF6;MC03001;;;;CDFL;CUST;150;KG;150;KG;363,41;BRL;1;0;0;150;54.511,20;150;54.511,20;1;ZF 1302603;54.511,20;0
4500144413;10;4600003057;210;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402117;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;MC10801;;;;CDFL;INVT;210;UN;210;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.011,65;210
4500144413;20;4600003057;70;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402265;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;MC10801;;;;CDFL;INVT;348;UN;348;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.660,27;348
4500144413;30;4600003057;170;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801010;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;MC10801;;;;CDFL;CUST;2.646;UN;2.646;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;12.623,80;2.646
4500144413;40;4600003057;90;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;400805;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;MC10801;;;;CDFL;INVT;153;UN;153;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;729,95;153
4500144413;50;4600003057;190;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801375;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;MC10801;;;;CDFL;CUST;4.881;UN;4.881;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;23.286,76;4.881
4500144413;60;4600003057;150;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801352;ELO FUSIVEL BOTAO DISTRIB K 10A 500MM;MC10801;;;;CDFL;CUST;3.390;UN;3.390;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;16.330,99;3.390
4500144413;70;4600003057;60;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402123;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;MC10801;;;;CDFL;INVT;140;UN;140;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;674,44;140
4500144413;80;4600003057;160;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801303;ELO FUSIVEL BOTAO DISTRIB K 12A 500MM;MC10801;;;;CDFL;CUST;3.587;UN;3.587;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;17.280,01;3.587
4500144413;90;4600003057;200;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801233;ELO FUSIVEL BOTAO DISTRIB K 15A 500MM;MC10801;;;;CDFL;CUST;1.976;UN;1.976;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;9.519,18;1.976
4500144413;100;4600003057;30;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402111;ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM;MC10801;;;;CDFL;INVT;5;UN;5;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;24,09;5
4500144413;110;4600003057;130;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;800894;ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM;MC10801;;;;CDFL;CUST;5.388;UN;5.388;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;25.956,15;5.388
4500144413;120;4600003057;10;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402733;ELO FUSIVEL H 1A 500MM;MC10801;;;;CDFL;INVT;611;UN;611;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;2.915,02;611
4500144413;130;4600003057;110;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801834;ELO FUSIVEL H 1A 500MM;MC10801;;;;CDFL;CUST;5.760;UN;5.760;UN;4,77;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;27.480,38;5.760
4500144413;140;4600003057;20;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;402741;ELO FUSIVEL BOTAO K 6A 500MM;MC10801;;;;CDFL;INVT;113;UN;113;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;544,37;113
4500144413;150;4600003057;120;1024046    ELETRO FUSI INDUSTRIA ELETROMETALUR;NB;F;A03;;22/01/2026;C1;801826;ELO FUSIVEL BOTAO K 6A 500MM;MC10801;;;;CDFL;CUST;5.673;UN;5.673;UN;4,82;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;27.329,11;5.673
