Tipo de depósito	Posição no depósito	Produto	Descrição breve do produto	UM básica	Qtd.disponível UMB	Tipo de estoque	Denominação do tipo de estoque	Preço do material	Valor total
GA04	4G-01-09D	803522	PARAFUSO Æ 3/4WX500MM 2 1/4X 1/4	UN	10	F3	Utilização livre depósito CUST	95,76	957,6
GA04	4G-01-09D	803533	PARAFUSO OLHAL Æ 19X200MM PORCAS ARRUELA	UN	1	F3	Utilização livre depósito CUST	58,67	58,67
GA04	4G-01-09D	803560	GRAMPO SUSP MONOART 8 A 19 CORDOALHA5/16	UN	40	F3	Utilização livre depósito CUST	327,38	13095,2
GA04	4G-01-09E	403115	DISJ 3P 17,5KV 1250A 25KA VD4/W 17.12.25	UN	1	L2	Utilização livre depósito INVT	31590,16	31590,16
GA04	4G-01-09E	409810	DISJ 3P 17,5KV 1250A EXE172512E-BB125M	UN	1	L2	Utilização livre depósito INVT	123969,33	123969,33
GA04	4G-01-10B	402869	SUPORTE SUSP BAND AC 102X51X38MM 100MM	UN	320	L2	Utilização livre depósito INVT	1,48	473,6
GA04	4G-01-10B	803505	PRESILHA BIFILAR GALV 55MM  6 A 9,5MM 35	UN	200	F3	Utilização livre depósito CUST	61,84	12368
GA04	4G-01-10D	409207	DISJ 3P VAC 17,5KV 3150A 40KA HVF-3167F	UN	2	L2	Utilização livre depósito INVT	108919,59	217839,18
GA04	4G-01-11A	403908	DISPOSITIVO DE OSCILOGRAFIA RDP RA331	UN	19	L2	Utilização livre depósito INVT	0,01	0,19
GA04	4G-01-11B	400652	CONECTOR SUPORTE CU 6-4/0AWG	UN	18	L2	Utilização livre depósito INVT	11,23	202,14
GA04	4G-01-11B	400688	ARRUELA PRES AC PARAF 5/16P	UN	998	L2	Utilização livre depósito INVT	0,03	29,94
GA04	4G-01-11B	400841	BOBINA FECHAM DISJUN MOTOR QUADRO QSACC	UN	1	L2	Utilização livre depósito INVT	1830,19	1830,19
GA04	4G-01-11B	401284	ISOLADOR SUP BAR 24KV	UN	12	L2	Utilização livre depósito INVT	120,06	1440,72
GA04	4G-01-11B	401516	ARRUELA LIS AC PARAF 1/2P 28MM	UN	1730	L2	Utilização livre depósito INVT	0,49	847,7
GA04	4G-01-11B	401831	CONECTOR T CU 203MM2 (400MCM)	UN	1	L2	Utilização livre depósito INVT	30	30
GA04	4G-01-11B	402209	PARAFUSO CAB SXT AC 1/2X3/4P WW	UN	500	L2	Utilização livre depósito INVT	1,2	600
GA04	4G-01-11B	402304	CONECTOR ATERRAMENTO CU 2COND 67-127MM2	UN	10	L2	Utilização livre depósito INVT	30,95	309,5
GA04	4G-01-11B	403912	UNIAO ELETR FLEX MAC-FEM AL 4P BSP	UN	8	L2	Utilização livre depósito INVT	17	136
GA04	4G-01-11C	400499	CONECTOR BZ 50-95MM2	UN	4	L2	Utilização livre depósito INVT	16,94	67,76
GA04	4G-01-11C	400523	CONECTOR EMENDA ALFC 550KV 3P IPS	UN	2	L2	Utilização livre depósito INVT	300	600
GA04	4G-01-11C	401039	CONECTOR TERMINAL AL 3P IPS	UN	2	L2	Utilização livre depósito INVT	0,01	0,02
GA04	4G-01-11C	401490	GRAMPO ANCOR PAS AL 350~500MCM	UN	18	L2	Utilização livre depósito INVT	1,5	27
GA04	4G-01-11C	402420	OLHAL-BOLA AC 20MM 15000KGF	UN	66	L2	Utilização livre depósito INVT	1	66
GA04	4G-01-11C	402643	ELO ACO FORJ UNIVERSAL GALV	UN	85	L2	Utilização livre depósito INVT	32	2720
GA04	4G-01-11C	402657	ELO-BOLA ACO 105MM 13500KGF	UN	196	L2	Utilização livre depósito INVT	1	196
GA04	4G-01-11D	400161	LUVA EMENDA COMPR CU 500MM2	UN	1	L2	Utilização livre depósito INVT	95,45	95,45
GA04	4G-01-11D	400623	CONECTOR PINO 90G CU	UN	2	L2	Utilização livre depósito INVT	395,9	791,8
GA04	4G-01-11D	401401	ARRUELA PRES AC CARBONO DO PARAF 1/4P	UN	56	L2	Utilização livre depósito INVT	0,03	1,68
GA04	4G-01-11D	402386	CONECTOR TERMINAL BZ 3/4P	UN	9	L2	Utilização livre depósito INVT	86,4	777,6
GA04	4G-01-11D	402470	TRANSDUTOR TENSAO 0-60MV 4-20MA ETI50	UN	11	L2	Utilização livre depósito INVT	0,01	0,11
GA04	4G-01-11D	402857	RELE INTERFACE MODULAR 220VCA 30,31	UN	10	L2	Utilização livre depósito INVT	177,21	1772,1
GA04	4G-01-11D	403735	PORCA LOSANG C/PINO AC 3/8P WW	UN	96	L2	Utilização livre depósito INVT	1,73	166,08
GA04	4G-01-11D	403987	TIRANTE AC ROSCA WW 3/8PX300MM	UN	15	L2	Utilização livre depósito INVT	2,51	37,65
GA04	4G-01-11E	401769	PARA-RAIO POLIM EST ZNO 72,5KV 10KA	UN	11	L2	Utilização livre depósito INVT	7546,86	83015,46
GA04	4G-01-12B	400153	MOTOR CARREG MOLA DISJ HAF 220VCA	UN	6	L2	Utilização livre depósito INVT	675,33	4051,98
GA04	4G-01-12B	401133	PARAFUSO CAB SXT AC 5/16X1P WW	UN	100	L2	Utilização livre depósito INVT	0,36	36
GA04	4G-01-12B	402341	PORCA SEXT AC 1/4P	UN	1	L2	Utilização livre depósito INVT	0,09	0,09
GA04	4G-01-12B	402555	PROLONGADOR GARFO-OLH AC 200MM 12000KGF	UN	140	L2	Utilização livre depósito INVT	20	2800
GA04	4G-01-12C	402154	CONECTOR TERMINAL 90G BZ 750-1000MCM	UN	3	L2	Utilização livre depósito INVT	107	321
GA04	4G-01-12C	402524	PORCA LOSANG AC GF 3/8P ROSCA NC	UN	103	L2	Utilização livre depósito INVT	1,32	135,96
GA04	4G-01-12C	402856	PROLONGADOR SUSP AC TIRANTE 3/8PX50MM WW	UN	19	L2	Utilização livre depósito INVT	3,12	59,28
GA04	4G-01-12C	403586	PORCA LOSANG C/MOLA AC 3/8X3/16P WW	UN	400	L2	Utilização livre depósito INVT	1,84	736
GA04	4G-01-12D	400524	CONECTOR PINO 90G CU 50-127MM2 M30	UN	25	L2	Utilização livre depósito INVT	133,97	3349,25
GA04	4G-01-12D	401419	ARRUELA QD 100X100 22MM	UN	24	L2	Utilização livre depósito INVT	11,94	286,56
GA04	4G-01-12D	402219	ARRUELA QD 100X100X100MM 6MM	UN	29	L2	Utilização livre depósito INVT	12,25	355,25
GA04	4G-01-12D	403846	GRAPA BANDEJA AC 63X38MM FURO 10MM	UN	200	L2	Utilização livre depósito INVT	1,42	284
GA04	4G-01-12E	802773	FILTRO P/COMUTADOR 68L/H	UN	3	F3	Utilização livre depósito CUST	15919,83	47759,49
GA04	4G-01-13A	408991	PRENSA CABO 2P	UN	96	L2	Utilização livre depósito INVT	0,05	4,8
GA04	4G-01-13A	804483	GRAMPO ANCOR CABO 266,8 PARTRIDGE	UN	10	F3	Utilização livre depósito CUST	366,53	3665,3
GA04	4G-01-13A	804484	GRAMPO ANCOR CABO 795 TERN	UN	10	F3	Utilização livre depósito CUST	924,33	9243,3
GA04	4G-01-13A	804485	GRAMPO DE SUSPENSÃO CABO 266,8 PARTRIDGE	UN	10	F3	Utilização livre depósito CUST	119,65	1196,5
GA04	4G-01-13A	804486	GRAMPO DE SUSPENSÃO CABO 795 TERN	UN	10	F3	Utilização livre depósito CUST	181,66	1816,6
GA04	4G-01-13B	401124	PARAFUSO CAB SXT AC 1/4X3/4P WW	UN	437	L2	Utilização livre depósito INVT	0,23	100,51
GA04	4G-01-13B	401668	PARAFUSO CAB SXT AC 3/8X1.1/2P WW	UN	115	L2	Utilização livre depósito INVT	0,43	49,45
GA04	4G-01-13B	402435	PARAFUSO CAB SXT AC 1/4X1.1/2P WW	UN	444	L2	Utilização livre depósito INVT	0,31	137,64
GA04	4G-01-13B	403874	PORCA LOSANG C/MOLA AC 3/8X5/16P WW	UN	150	L2	Utilização livre depósito INVT	1,84	276
GA04	4G-01-13C	400556	CONECTOR TERMINAL RETO CU 750-1000MCM	UN	11	L2	Utilização livre depósito INVT	300	3300
GA04	4G-01-13C	400680	ARRUELA LIS AC PARAF 5/16P 18MM	UN	2400	L2	Utilização livre depósito INVT	0,17	408
GA04	4G-01-13C	401220	GRAMPO SUSPENSAO BIARTIC AL 16MM 450KG	UN	31	L2	Utilização livre depósito INVT	5	155
GA04	4G-01-13C	402895	TENSOR GARFO-OLHAL AC 650MM 40MM 22MM	UN	6	L2	Utilização livre depósito INVT	121	726
GA04	4G-01-13D	400050	TERMINAL SAIDA 15P AL LING 4F 954MCM	UN	6	L2	Utilização livre depósito INVT	100	600
GA04	4G-01-13D	400554	CONECTOR TERMINAL 90G AL 1.1/2P 266,8MCM	UN	4	L2	Utilização livre depósito INVT	76,8	307,2
GA04	4G-01-13D	400574	CONECTOR TERMINAL RETO AL 1.1/2P	UN	3	L2	Utilização livre depósito INVT	58	174
GA04	4G-01-13D	401440	CONECTOR SUPORTE CU 2.1/2P	UN	5	L2	Utilização livre depósito INVT	13	65
GA04	4G-01-14A	804133	OLEO HIDRAULICO	L	340	F3	Utilização livre depósito CUST	50	17000
GA04	4G-01-14B	401030	CONECTOR SUPORTE CU 2/0AWG-500MCM	UN	5	L2	Utilização livre depósito INVT	10,82	54,1
GA04	4G-01-14B	401072	CONECTOR TERMINAL AL 2.1/2P IPS	UN	15	L2	Utilização livre depósito INVT	4	60
GA04	4G-01-14B	401450	CONECTOR T AL CAA 954MCM	UN	3	L2	Utilização livre depósito INVT	78	234
GA04	4G-01-14B	402384	CONECTOR TERMINAL RETO 954MCM	UN	3	L2	Utilização livre depósito INVT	52,78	158,34
GA04	4G-01-14C	400628	CONECTOR TERMINAL RETA AL 2/0 AWG	UN	6	L2	Utilização livre depósito INVT	42	252
GA04	4G-01-14C	401470	CONECTOR SUPORTE CU 1.1/2P IPS	UN	10	L2	Utilização livre depósito INVT	13	130
GA04	4G-01-14C	401680	PARA-RAIO POL 15KV PM DEZ - 15 - IL	UN	6	L2	Utilização livre depósito INVT	4310,12	25860,72
GA04	4G-01-14C	403707	CONDULETE T AL 2P	UN	4	L2	Utilização livre depósito INVT	8,5	34
GA04	4G-01-14D	401066	CONECTOR TERMINAL 90G 954MCM	UN	8	L2	Utilização livre depósito INVT	59,21	473,68
GA04	4G-01-14D	401453	CONECTOR SUPORTE AL 954MCM	UN	5	L2	Utilização livre depósito INVT	49,88	249,4
GA04	4G-01-14D	402315	CONECTOR DER T AL CAA 636MCM	UN	2	L2	Utilização livre depósito INVT	103,09	206,18
GA04	4G-01-14D	402891	TAMPAO ANTICOR AL PRES TUBO 1.1/2P SCH40	UN	22	L2	Utilização livre depósito INVT	14,44	317,68
GA04	4G-01-14E	402488	DISPOSITIVO DE OSCILOGRAFIA RDP RA332	UN	9	L2	Utilização livre depósito INVT	14854,01	133686,09
GA04	4G-01-14E	804136	EMENDA CABO SUBAQ 1F 20~95MM² 8,7/15kV	UN	5	F3	Utilização livre depósito CUST	2284,98	11424,9
GA04	4G-01-15A	403263	ISOLADOR SUP BARRAM TRIF 13,8KV EFACEC	UN	18	L2	Utilização livre depósito INVT	1757,45	31634,1
GA04	4G-01-15B	801506	TRAFO DEFAS 120V 50-400HZ 3PH 3W	UN	2	F3	Utilização livre depósito CUST	32,5	65
GA04	4G-01-15B	801572	MOLA DISPARO P/BANCO CAPACITOR	UN	51	F3	Utilização livre depósito CUST	2,63	134,13
GA04	4G-01-15B	801744	BLOCO TERMINAL GE 990406710	UN	15	F3	Utilização livre depósito CUST	0,01	0,15
GA04	4G-01-15B	801773	BLOCO TERMINAL GE 990406712	UN	15	F3	Utilização livre depósito CUST	0,01	0,15
GA04	4G-01-15B	801933	LATERAL WEICO 2260435G01	UN	3	F3	Utilização livre depósito CUST	0,18	0,54
GA04	4G-01-15C	800068	MOTOR ELET 220V 360RPM	UN	1	F3	Utilização livre depósito CUST	100	100
GA04	4G-01-15C	801497	DENSOSTATO ABB 1HSB425663	UN	1	F3	Utilização livre depósito CUST	100	100
GA04	4G-01-15C	801518	EIXO WEICO 4259977H01	UN	10	F3	Utilização livre depósito CUST	65,46	654,6
GA04	4G-01-15C	801733	RELE SINCRONISMO 115/220VAC	UN	1	F3	Utilização livre depósito CUST	36	36
GA04	4G-01-15C	801865	DISPARADOR LIGA AEG BR464098	UN	10	F3	Utilização livre depósito CUST	156,84	1568,4
GA04	4G-01-15C	802788	CENTELHADOR WENCO 437D493H0101	UN	3	F3	Utilização livre depósito CUST	7,27	21,81
GA04	4G-01-15D	110305	MASSA ISOLANTE ELET BOR 3MM 38MM 1,5M	UN	18	F3	Utilização livre depósito CUST	4,6	82,8
GA04	4G-01-15D	800078	MOTOR S.ENERGIE 665C107026	UN	1	F3	Utilização livre depósito CUST	0,36	0,36
GA04	4G-01-15D	800161	MOTOR ACION 125VCC 0,10CV 250W 600RPM	UN	3	F3	Utilização livre depósito CUST	83,33	249,99
GA04	4G-01-15D	801715	CAIXA SPRECHER 4811744001	UN	2	F3	Utilização livre depósito CUST	0,01	0,02
GA04	4G-01-15D	801719	LATERAL WEICO 2260436G01	UN	2	F3	Utilização livre depósito CUST	0,18	0,36
GA04	4G-01-15E	800336	EMENDA CABO SUBAQ 3F 20-95MM2 8,7/15kV	UN	9	F3	Utilização livre depósito CUST	1261,28	11351,52
GA04	4G-01-16A	400214	PARA-RAIO ESTACAO 60KV 10KA 65KA	UN	1	L2	Utilização livre depósito INVT	2688,63	2688,63
GA04	4G-01-16A	402148	MOTOR ELET TRIF 0,5CV 440V	UN	1	L2	Utilização livre depósito INVT	0,04	0,04
GA04	4G-01-16A	402406	TRAFO CRTE 15KV 110KV	UN	1	L2	Utilização livre depósito INVT	1	1
GA04	4G-01-16A	800159	CAPACITOR FIXO 1F 4490V 243KVAR 34/95KV	UN	16	F3	Utilização livre depósito CUST	1660	26560
GA04	4G-01-16A	800171	MOTOR ELET TRIF 0,5CV 440V	UN	1	F3	Utilização livre depósito CUST	0,04	0,04
GA04	4G-01-16A	800839	GRAMPO ANCOR PAS AL 4/0AWG~636MCM	UN	5	F3	Utilização livre depósito CUST	65,7	328,5
GA04	4G-01-16A	801413	TRAFO DEFASADOR 2E/3F 120V 115MA	UN	2	F3	Utilização livre depósito CUST	1	2
GA04	4G-01-16A	801516	POLO WESTINGHOUSE 543F398G01	UN	1	F3	Utilização livre depósito CUST	0,04	0,04
GA04	4G-01-16A	801737	BUCHA PORCELANA ABB GPA 150/1000 24,2KV	UN	3	F3	Utilização livre depósito CUST	66,67	200,01
GA04	4G-01-16A	801917	LATERAL WEICO 2259879	UN	3	F3	Utilização livre depósito CUST	0,12	0,36
GA04	4G-01-16A	801924	LAMINA SECCION SPIG 69KV	UN	2	F3	Utilização livre depósito CUST	16	32
GA04	4G-01-16A	801967	CHAVE AFERICAO C/BASC 407168/160 78P	UN	1	F3	Utilização livre depósito CUST	15	15
GA04	4G-01-16A	802289	INDICADOR MAGNET NIVEL OLEO TRANSF	UN	4	F3	Utilização livre depósito CUST	25,02	100,08
GA04	4G-01-16B	800176	CONCHA-OLHAL AC 60MM 13500KGF	UN	109	F3	Utilização livre depósito CUST	0,94	102,46
GA04	4G-01-16B	800301	CONECTOR T AL 75G 2.1/2P 1.1/2P	UN	7	F3	Utilização livre depósito CUST	1	7
GA04	4G-01-16B	800502	GRAMPO PARALELO 954MCM	UN	17	F3	Utilização livre depósito CUST	53,01	901,17
GA04	4G-01-16B	800570	CONECTOR ELETRICO RETO AL 3500MCM	UN	1	F3	Utilização livre depósito CUST	60,12	60,12
GA04	4G-01-16B	801679	LAMINA SECCION ATERRAMENTO LORENZETTI	UN	1	F3	Utilização livre depósito CUST	32	32
GA04	4G-01-16B	801696	DESENGATE WEICO 4260001G01	UN	14	F3	Utilização livre depósito CUST	0,91	12,74
GA04	4G-01-16B	802052	TARUGO COBRE P/BUCHA 13.8KV	UN	1	F3	Utilização livre depósito CUST	1	1
GA04	4G-01-16B	802647	ROLAMENTO ESFERA INT 45X8X19MM	UN	60	F3	Utilização livre depósito CUST	8	480
GA04	4G-01-16B	803725	CONJUNTO MOTOR 3AE5 100-125VCC 3AY14111E	UN	3	F3	Utilização livre depósito CUST	6488,85	19466,55
GA04	4G-01-16B	803726	2ª BOBINA DE ABERTURA 125VCC 3AX1101-2E	UN	3	F3	Utilização livre depósito CUST	3587,18	10761,54
GA04	4G-01-16C	800399	FUSIVEL NH RET 10A 500V TAM 00 FACA	UN	53	F3	Utilização livre depósito CUST	0,06	3,18
GA04	4G-01-16C	801279	PORTA-FUSIVEL BANCO CAPACITOR	UN	33	F3	Utilização livre depósito CUST	2,04	67,32
GA04	4G-01-16C	801909	ISOLADOR SUPORTE PORC 15KV	UN	5	F3	Utilização livre depósito CUST	29,09	145,45
GA04	4G-01-16C	802274	NUCLEO WENCO 310C718G02	UN	3	F3	Utilização livre depósito CUST	33,94	101,82
GA04	4G-01-16C	802549	CONTATO WENCO 423D153G04	UN	8	F3	Utilização livre depósito CUST	8,1	64,8
GA04	4G-01-16C	802682	ROLAMENTO ESFERA INT 40X80X18MM	UN	6	F3	Utilização livre depósito CUST	26	156
GA04	4G-01-16C	802826	CONTATO WENCO TC264508G01	UN	35	F3	Utilização livre depósito CUST	5,6	196
GA04	4G-01-16C	802873	VALVULA ESF BR-2541-462-A	UN	4	F3	Utilização livre depósito CUST	0,09	0,36
GA04	4G-01-16D	800300	CONECTOR SUPORTE AL 350-600MCM	UN	16	F3	Utilização livre depósito CUST	0,04	0,64
GA04	4G-01-16D	801370	TRAFO CRTE 600VAC 50/5A	UN	2	F3	Utilização livre depósito CUST	0,04	0,08
GA04	4G-01-16D	801416	TRAFO POT 115-67V	UN	1	F3	Utilização livre depósito CUST	43	43
GA04	4G-01-16D	801730	BLOCO SCHULUMB 316754	UN	14	F3	Utilização livre depósito CUST	0,01	0,14
GA04	4G-01-16D	802056	TERMOMETRO OLEO TRAFO COEMSA SN37964040	UN	1	F3	Utilização livre depósito CUST	0,18	0,18
GA04	4G-01-16D	802335	VALVULA BORBOLETA 10KG/CM2	UN	2	F3	Utilização livre depósito CUST	0,08	0,16
GA04	4G-01-16D	802583	POLIA S.ENERGIE 4811746601	UN	2	F3	Utilização livre depósito CUST	8,19	16,38
GA04	4G-01-16D	802689	SOLENOIDE INTERTRAVAMENTO 125V	UN	1	F3	Utilização livre depósito CUST	2	2
GA04	4G-01-16E	800807	CHIFRE CURVO CHAVE SECCION RDC-01-08	UN	3	F3	Utilização livre depósito CUST	0,01	0,03
GA04	4G-01-16E	801058	CONECTOR SUPORTE AL 558-1033MCM	UN	1	F3	Utilização livre depósito CUST	3	3
GA04	4G-01-16E	801113	CONTATO ASEA 549213EIT115	UN	7	F3	Utilização livre depósito CUST	0,02	0,14
GA04	4G-01-16E	801582	DISPARADOR DESL AEG SW667445BR463849	UN	10	F3	Utilização livre depósito CUST	184,57	1845,7
GA04	4G-01-16E	801899	ISOLADOR S.ENERGIE 6125020401	UN	4	F3	Utilização livre depósito CUST	0,03	0,12
GA04	4G-01-16E	801930	LAMINA CONT FIXO 15KV 13,8KV 3,8MVAR	UN	5	F3	Utilização livre depósito CUST	27,64	138,2
GA04	4G-01-16E	802551	DISTANCIADOR WENCO 262458	UN	10	F3	Utilização livre depósito CUST	21,82	218,2
GA04	4G-01-16E	802633	ROLAMENTO ESFERA INT 25X47X12MM	UN	48	F3	Utilização livre depósito CUST	16,5	792
GA04	4G-01-16E	802945	LAMINA WENCO 591C344H01	UN	8	F3	Utilização livre depósito CUST	6,82	54,56
GA04	4G-01-16F	800336	EMENDA CABO SUBAQ 3F 20-95MM2 8,7/15kV	UN	10	F3	Utilização livre depósito CUST	1261,28	12612,8
GA04	4G-01-16F	801609	VOLTIMETRO CA FM 0-90KV	UN	4	F3	Utilização livre depósito CUST	13,64	54,56
GA04	4G-01-16F	801650	VARIMETRO 115V 5A 60-0-60MVAR 96X96MM	UN	3	F3	Utilização livre depósito CUST	0,63	1,89
GA04	4G-01-16F	802852	HASTE WENCO 3261650G01	UN	10	F3	Utilização livre depósito CUST	14	140
GA04	4G-01-16F	802868	COMUTADOR WENCO 2260745G02	UN	7	F3	Utilização livre depósito CUST	0,05	0,35
GA04	4G-01-17A	401621	GRAMPO SUSPENSAO ARM AL 15,74X16,4MM	UN	226	L2	Utilização livre depósito INVT	126,17	28514,42
GA04	4G-01-17A	402323	GRAMPO SUSPENSAO AL MONOARTIC CAA 477MCM	UN	136	L2	Utilização livre depósito INVT	44,6	6065,6
GA04	4G-01-17A	402377	CONECTOR EMENDA RETA 1.1/2P IPS	UN	35	L2	Utilização livre depósito INVT	202,67	7093,45
GA04	4G-01-17B	403456	DISJ 3P EXT 17,5KV 630A 25KA DIVAC 1725B	UN	2	L2	Utilização livre depósito INVT	89663,92	179327,84
GA04	4G-01-17C	403272	DISJ 3P 17,5KV 2500A 25KA DIVAC 1725G	UN	1	L2	Utilização livre depósito INVT	156861,18	156861,18
GA04	4G-01-17C	403456	DISJ 3P EXT 17,5KV 630A 25KA DIVAC 1725B	UN	2	L2	Utilização livre depósito INVT	89663,92	179327,84
GA04	4G-01-18A	402046	GRAMPO ANCOR PAS AL 16,3~25,5MM	UN	206	L2	Utilização livre depósito INVT	80	16480
GA04	4G-01-19A	400107	GRAMPO SUSPENSAO AL 15,74X16,4MM	UN	317	L2	Utilização livre depósito INVT	118	37406
GA04	4G-01-19A	400750	CONCHA OLHAL AC 60MMX16MM 120KN	UN	525	L2	Utilização livre depósito INVT	50,18	26344,5
GA04	4G-01-19A	401623	GRAMPO SUSPENSAO AL MONOART 28-38MM	UN	30	L2	Utilização livre depósito INVT	1	30
GA04	4G-01-19A	401921	CONECTOR ESPAC AL 700-750MCM/605-636MCM	UN	18	L2	Utilização livre depósito INVT	227,66	4097,88
GA04	4G-02-01A	401402	RETIFIC CHAVEAD 380VCA/3F/125VCC/100A	UN	1	L2	Utilização livre depósito INVT	73757,13	73757,13
GA04	4G-02-01A	403425	RELIGADOR 1F AUTOMATICO 7,96 KV 100A 4kA	UN	8	L2	Utilização livre depósito INVT	27446,03	219568,24
GA04	4G-02-01A	403714	EMENDA PREF CABO 795KCMIL	UN	2	L2	Utilização livre depósito INVT	63,48	126,96
GA04	4G-02-01A	404123	RETIFICADOR CHAVEADO380VCA/3F/125VCC/140	UN	1	L2	Utilização livre depósito INVT	91112,32	91112,32
GA04	4G-02-01A	404124	RETIFICAD CHAVEADO 220VCA/3F/125VCC/100A	UN	3	L2	Utilização livre depósito INVT	73757,13	221271,39
GA04	4G-02-01A	404149	RETIFIC CHAVEAD 380VCA/3F/125VCC/160A	UN	1	L2	Utilização livre depósito INVT	100149,93	100149,93
GA04	4G-02-01A	406189	RETIFICADOR CHAVEADO 220VCA/1F/48VCC/100	UN	7	L2	Utilização livre depósito INVT	33661,51	235630,57
GA04	4G-02-01A	409200	CONVERSOR CC/CC 125/48VCC - 50A	UN	2	L2	Utilização livre depósito INVT	14853,97	29707,94
GA04	4G-02-01A	805193	EMENDA PREF CABO 795KCMIL	UN	23	F3	Utilização livre depósito CUST	851,37	19581,51
GA04	4G-02-02A	400084	TRAFO CRTE 72,5KV 1000x2000-5; 0,3C50	UN	6	L2	Utilização livre depósito INVT	17267,32	103603,92
GA04	4G-02-02A	400247	TRAFO POT 72,5KV 140/350KV	UN	1	L2	Utilização livre depósito INVT	10702,85	10702,85
GA04	4G-02-02A	402581	TRAFO POT IND 72,5 KV 600:1; 69/?3/115	UN	1	L2	Utilização livre depósito INVT	7784,15	7784,15
GA04	4G-02-02A	409812	DISJ 3P 24KV 1250A 25KA HAF 6142-4	UN	4	L2	Utilização livre depósito INVT	62199,72	248798,88
GA04	4G-02-02A	800105	MANILHA AC 16MM 80MM 22MM 13500DAN	UN	100	F3	Utilização livre depósito CUST	36,87	3687
GA04	4G-02-02A	801755	BUCHA PORCELANA ASEA GOB 380 84KV 1250A	UN	4	F3	Utilização livre depósito CUST	50	200
GA04	4G-02-03A	400084	TRAFO CRTE 72,5KV 1000x2000-5; 0,3C50	UN	35	L2	Utilização livre depósito INVT	17267,32	604356,2
GA04	4G-02-03A	803508	EMENDA PRE-FORMADA AL 477MCM HAWK	UN	16	F3	Utilização livre depósito CUST	184,18	2946,88
GA04	4G-02-03A	804266	EMENDA TOTAL PREFORMADA CABO 795MCM TERN	UN	12	F3	Utilização livre depósito CUST	477,71	5732,52
GA04	4G-02-04A	404143	TRAFO CRTE 72,5KV 400/800 600/1200 1A	UN	3	L2	Utilização livre depósito INVT	47833,45	143500,35
GA04	4G-02-04A	409811	DISJ 3P 24KV 2000A 25KA HAF 6144-4	UN	2	L2	Utilização livre depósito INVT	73535,34	147070,68
GA04	4G-02-04A	804493	EMENDA TOTAL PREFORMADA CABO 477 HAWK	UN	16	F3	Utilização livre depósito CUST	253,24	4051,84
GA04	4G-02-04A	804494	EMENDA TOTAL PREFORMADA CABO 266,8 PARTR	UN	16	F3	Utilização livre depósito CUST	109,35	1749,6
GA04	4G-02-04A	805265	EMENDA PREFORMADA CONDUTORA PARA CABO 79	UN	12	F3	Utilização livre depósito CUST	250,94	3011,28
GA04	4G-02-05A	402394	DISJUNTOR 3P 72,5KV; 2000A; 31,5kA; GAS	UN	1	L2	Utilização livre depósito INVT	52506,81	52506,81
GA04	4G-02-05A	402623	CONJUNTO CUBICULOS 15KV	CJ	6	L2	Utilização livre depósito INVT	881158,03	5286948,18
GA04	4G-02-05A	800175	DISJUNTOR 3P 72,5KV; 2000A; 31,5KA; GAS	UN	9	F3	Utilização livre depósito CUST	52506,81	472561,29
GA04	4G-02-06A	402834	CHAVE SECC 3P 72,5KV S/LT 2000A VERT	UN	28	L2	Utilização livre depósito INVT	18523,09	518646,52
GA04	4G-02-06A	404468	CAPACITOR MONOPOLAR 700KVAR 8,66KV	UN	10	L2	Utilização livre depósito INVT	11825,05	118250,5
GA04	4G-02-06A	409811	DISJ 3P 24KV 2000A 25KA HAF 6144-4	UN	1	L2	Utilização livre depósito INVT	73535,34	73535,34
GA04	4G-02-07A	400385	BANCO DE CAPACITOR 3F 15KV 150KVAR FIXO	UN	5	L2	Utilização livre depósito INVT	16703,62	83518,1
GA04	4G-02-07A	402092	BANCO DE CAPACITOR 3F 15KV 75KVAR FIXO	UN	9	L2	Utilização livre depósito INVT	15762,63	141863,67
GA04	4G-02-07A	402277	BANCO DE CAPACITOR 3F 15KV 300KVAR FIXO	UN	9	L2	Utilização livre depósito INVT	17562,99	158066,91
GA04	LATERAL 01	403103	BUCHA CONDENSIVA POLIMERICA 138KV 1250A	UN	6	L2	Utilização livre depósito INVT	234188,21	1405129,26
GA04	LATERAL 01	800384	GAS ACETILENO 92,3X7,7%	KG	18	F3	Utilização livre depósito CUST	122,13	2198,34
GA04	LATERAL 01	800454	GAS HEXAFLUORETO ENXOFRE SF6	KG	50	F3	Utilização livre depósito CUST	478,17	23908,5
GA04	LATERAL 01	800584	GAS OXIGENIO 99,95%	M3	90	F3	Utilização livre depósito CUST	18,64	1677,6
GA05	5G-01-01A	400042	TRAFO CRTE 15KV 1200A 0,3C50	UN	9	L2	Utilização livre depósito INVT	14997,2	134974,8
GA05	5G-01-01A	401389	TRAFO CRTE 15KV 100-5A 0,3C 1,5X	UN	10	L2	Utilização livre depósito INVT	233,73	2337,3
GA05	5G-01-01A	805469	CURVA 90G LONGA 150MM ESGOTO	UN	4	F3	Utilização livre depósito CUST	112,22	448,88
GA05	5G-01-01B	409010	BUCHA CONDENSIVA 24,2KV 1000A - MONTADA	UN	2	L2	Utilização livre depósito INVT	3552	7104
GA05	5G-01-01B	409011	BUCHA CONDENSIVA 24KV 2000A PORCELANA	UN	2	L2	Utilização livre depósito INVT	5328	10656
GA05	5G-01-01C	409014	GRADE DE PROTECAO VENTILADOR	UN	2	L2	Utilização livre depósito INVT	288,6	577,2
